row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,1.110.864.835.094,2.469.034.929.251,1110864835094.0,2469034929251.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu từ dịch vụ hợp đồng tổng thầu (""EPC"")","Trong đó: > Doanh thu từ dịch vụ hợp đồng tổng thầu (""EPC"")","Doanh thu từ dịch vụ hợp đồng tổng thầu (""EPC"")",698.626.633.136,583.593.771.464,698626633136.0,583593771464.0
"Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự","Trong đó: > Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự","Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự",261.890.973.875,1.866.718.923.815,261890973875.0,1866718923815.0
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,150.347.228.083,18.224.941.745,150347228083.0,18224941745.0
Thu nhập cho thuê bất động sản đầu tư,Trong đó: > Thu nhập cho thuê bất động sản đầu tư,Thu nhập cho thuê bất động sản đầu tư,-,497.292.227,,497292227.0
Trừ,Trừ,Trừ,Trừ,Trừ,,
Hàng bán bị trả lại,Trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(1.484.466.390),-,-1484466390.0,
Doanh thu thuần,Trừ > Doanh thu thuần,Doanh thu thuần,1.109.380.368.704,2.469.034.929.251,1109380368704.0,2469034929251.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu từ dịch vụ hợp đồng tổng thầu (""EPC"")","Trong đó: > Doanh thu từ dịch vụ hợp đồng tổng thầu (""EPC"")","Doanh thu từ dịch vụ hợp đồng tổng thầu (""EPC"")",698.626.633.136,583.593.771.464,698626633136.0,583593771464.0
"Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự","Trong đó: > Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự","Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự",260.406.507.485,1.866.718.923.815,260406507485.0,1866718923815.0
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,150.347.228.083,18.224.941.745,150347228083.0,18224941745.0
Thu nhập cho thuê bất động sản đầu tư,Trong đó: > Thu nhập cho thuê bất động sản đầu tư,Thu nhập cho thuê bất động sản đầu tư,-,497.292.227,,497292227.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên liên quan,Trong đó: > Doanh thu với bên liên quan,Doanh thu với bên liên quan,834.663.593.753,590.101.976.727,834663593753.0,590101976727.0
Doanh thu với khách hàng khác,Trong đó: > Doanh thu với khách hàng khác,Doanh thu với khách hàng khác,274.716.774.951,1.878.932.952.524,274716774951.0,1878932952524.0
