row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,,,,
LDG,Phải trả người bán ngắn hạn > LDG,LDG,Công ty liên kết,Phí dịch vụThanh lýtài sản,413.122.469,-,,,413122469.0,
Đại Thịnh Phát,Phải trả người bán ngắn hạn > Đại Thịnh Phát,Đại Thịnh Phát,Bên liên quan,Khoảnphải trả,60.000.000,60.000.000,,,60000000.0,60000000.0
Đất Xanh Premium,Phải trả người bán ngắn hạn > Đất Xanh Premium,Đất Xanh Premium,Bên liên quan,Khoản phải trả,201.580.500,-,,,201580500.0,
,,,,,43.094.676,89.599.872,,,43094676.0,89599872.0
,,,,,717.797.645,149.599.872,,,717797645.0,149599872.0
