row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu gộp về bán hàng và cung cấp dịch vụ,28.1,5.814.792.550.202,4.645.499.698.895,,281.0,5814792550202.0,4645499698895.0
02,02,02,2. Các khoản giảm trừ doanh thu,28.1,(1.214.818.184),(181.136.363),,281.0,-1214818184.0,-181136363.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,28.1,5.813.577.732.018,4.645.318.562.532,,281.0,5813577732018.0,4645318562532.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,29,(2.729.975.508.597),(2.030.544.378.590),,29.0,-2729975508597.0,-2030544378590.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,3.083.602.223.421,2.614.774.183.942,,,3083602223421.0,2614774183942.0
21,21,21,6. Doanh thu hoạt động tài chính,28.2,270.472.044.756,206.731.318.326,,282.0,270472044756.0,206731318326.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,30,(209.031.029.465) (198.518.758.945),(190.754.523.920) (162.515.347.183),,30.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,30,(209.031.029.465) (198.518.758.945),(190.754.523.920) (162.515.347.183),,30.0,,
24,24,24,8. Phần lãi trong công ty liên kết,,149.336.502.241,256.266.984.265,,,149336502241.0,256266984265.0
25,25,25,9. Chi phí bán hàng,31,(483.126.308.561),(433.804.796.676),,31.0,-483126308561.0,-433804796676.0
26,26,26,10. Chi phí quản lý doanh nghiệp,31,(501.464.017.669),(345.927.634.999),,31.0,-501464017669.0,-345927634999.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,2.309.789.414.723,2.107.285.530.938,,,2309789414723.0,2107285530938.0
31,31,31,12. Thu nhập khác,32,125.728.345.714,21.208.505.992,,32.0,125728345714.0,21208505992.0
32,32,32,13. Chi phí khác,32,(47.004.000.462),(26.709.544.872),,32.0,-47004000462.0,-26709544872.0
40,40,40,14. Lợi nhuận khác,32,78.724.345.252,(5.501.038.880),,32.0,78724345252.0,-5501038880.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,2.388.513.759.975,2.101.784.492.058,,,2388513759975.0,2101784492058.0
51,51,51,16. Chi phí thuế TNDN hiện hành,33.1,(505.980.349.738),(381.773.261.869),,331.0,-505980349738.0,-381773261869.0
52,52,52,17. Thu nhập thuế TNDN hoãn lại,33.3,3.685.247.085,2.783.512.358,,333.0,3685247085.0,2783512358.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,1.886.218.657.322,1.722.794.742.547,,,1886218657322.0,1722794742547.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,1.216.514.755.922,1.178.426.985.263,,,1216514755922.0,1178426985263.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,669.703.901.400,544.367.757.284,,,669703901400.0,544367757284.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,27.4,,2.681,,274.0,,2681.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,27.4,,2.681,,274.0,,2681.0
