row_label_raw,row_label_full,Tên công ty con,Tên công ty con_1,Lĩnh vực kinh doanh,Tình trạng hoạt động,Tỷ lệ biểu quyết,Tỷ lệ biểu quyết_1,numeric__Tên công ty con_1,numeric__Lĩnh vực kinh doanh,numeric__Tình trạng hoạt động,numeric__Tỷ lệ biểu quyết,numeric__Tỷ lệ biểu quyết_1
Tên công ty con,Tên công ty con,Tên công ty con,Tên công ty con,Lĩnh vực kinh doanh,Tình trạng hoạt động,Tại ngày 12 tháng 12 năm 2019 (%),Tại ngày 31 tháng 12 năm 2018 (%),,,,,
(1),Tên công ty con > (1),(1),"Công ty TNHH MTV Đất Xanh Hội An (""Đất Xanh Hội An"")",Kinh doanh BDS,Đang hoạt động,100,100,,,,100.0,100.0
(2),Tên công ty con > (2),(2),"Công ty TNHH Đầu tư Sài Gòn Riverside (""Saigon Riverside"")",Kinh doanh BDS,Đang hoạt động,75,75,,,,75.0,75.0
(3),Tên công ty con > (3),(3),"Công ty Cổ phần Đầu tư Dầu khí Thăng Long (""Thăng Long Petrol"")",Kinh doanh BDS,Đang hoạt động,"99,9","99,9",,,,99.9,99.9
(4),Tên công ty con > (4),(4),"Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")",Kinh doanh BDS,Đang hoạt động,"99,91","99,91",,,,99.91,99.91
(5),Tên công ty con > (5),(5),"Công ty Cổ phần Đầu tư Đất Viễn Đông (""Vidoland"")",Kinh doanh BDS,Đang hoạt động,"99,99","99,99",,,,99.99,99.99
(6),Tên công ty con > (6),(6),"Công ty Cổ phần Sài Gòn Riverview (""Saigon Riverview"")",Kinh doanh BDS,Đang hoạt động,"99,9","99,9",,,,99.9,99.9
