row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,2.388.513.759.975,2.101.784.492.058,2388513759975.0,2101784492058.0
Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,477.702.751.995,420.356.898.412,477702751995.0,420356898412.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,29.806.107.600,10.168.707.589,29806107600.0,10168707589.0
Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,3.978.243.510,2.430.954.415,3978243510.0,2430954415.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,2.444.359.661,2.291.610.022,2444359661.0,2291610022.0
Thu nhập đã chịu thuế trong các năm trước,Các khoản điều chỉnh: > Thu nhập đã chịu thuế trong các năm trước,Thu nhập đã chịu thuế trong các năm trước,(2.721.324.500),-,-2721324500.0,
Điều chỉnh thuế TNDN trích (thừa) thiếu trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích (thừa) thiếu trong những năm trước,Điều chỉnh thuế TNDN trích (thừa) thiếu trong những năm trước,(1.031.501.089),746.986.423,-1031501089.0,746986423.0
Lỗ từ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ từ năm trước chuyển sang,Lỗ từ năm trước chuyển sang,(457.187.324),(860.151.954),-457187324.0,-860151954.0
Điều chỉnh hợp nhất,Các khoản điều chỉnh: > Điều chỉnh hợp nhất,Điều chỉnh hợp nhất,22.015.645.234,(3.905.990.554),22015645234.0,-3905990554.0
Lợi nhuận từ công ty liên kết,Các khoản điều chỉnh: > Lợi nhuận từ công ty liên kết,Lợi nhuận từ công ty liên kết,(29.867.300.448),(51.253.396.853),-29867300448.0,-51253396853.0
Khác,Các khoản điều chỉnh: > Khác,Khác,425.308.014,(985.867.989),425308014.0,-985867989.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,502.295.102.653,378.989.749.511,502295102653.0,378989749511.0
