row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,5.814.792.550.202,4.645.499.698.895,5814792550202.0,4645499698895.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu từ bán căn hộ,nhà phố và đất nền","Trong đó: > Doanh thu từ bán căn hộ,nhà phố và đất nền","Doanh thu từ bán căn hộ,nhà phố và đất nền",2.041.598.864.266,1.666.438.629.417,2041598864266.0,1666438629417.0
Doanh thu dịch vụ bất động sản,Trong đó: > Doanh thu dịch vụ bất động sản,Doanh thu dịch vụ bất động sản,2.839.755.709.918,2.335.810.226.589,2839755709918.0,2335810226589.0
Doanh thu từ hợp đồng xây dựng,Trong đó: > Doanh thu từ hợp đồng xây dựng,Doanh thu từ hợp đồng xây dựng,894.226.729.261,627.651.138.414,894226729261.0,627651138414.0
"Doanh thu từ dịch vụ quản lý, cho thuê","Trong đó: > Doanh thu từ dịch vụ quản lý, cho thuê","Doanh thu từ dịch vụ quản lý, cho thuê",39.211.246.757,15.599.704.475,39211246757.0,15599704475.0
Các khoản giảm trừ doanh thu,Trong đó: > Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,(1.214.818.184),(181.136.363),-1214818184.0,-181136363.0
DOANH THU THUẦN,Trong đó: > DOANH THU THUẦN,DOANH THU THUẦN,5.813.577.732.018,4.645.318.562.532,5813577732018.0,4645318562532.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên khác,Trong đó: > Doanh thu với bên khác,Doanh thu với bên khác,5.541.792.393.879,4.365.068.264.474,5541792393879.0,4365068264474.0
Doanh thu với bên liên quan(Thuyết minh số 34),Trong đó: > Doanh thu với bên liên quan(Thuyết minh số 34),Doanh thu với bên liên quan(Thuyết minh số 34),271.785.338.139,280.250.298.058,271785338139.0,280250298058.0
