row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,1.252.262.762.886,1.196.045.090.689,1252262762886.0,1196045090689.0
Nhận vốn góp HĐHTKD,Nhận vốn góp HĐHTKD,Nhận vốn góp HĐHTKD,90.866.645.000,375.916.635.455,90866645000.0,375916635455.0
- Công ty TNHH Đầu tư và Phát triển Du lịch Khang Hưng,- Công ty TNHH Đầu tư và Phát triển Du lịch Khang Hưng,- Công ty TNHH Đầu tư và Phát triển Du lịch Khang Hưng,60.000.000.000,368.500.000.000,60000000000.0,368500000000.0
- LDG,- LDG,- LDG,30.866.645.000,-,30866645000.0,
- Khác,- Khác,- Khác,-,7.416.635.455,,7416635455.0
"Nhận đặt cọc, ký quỹ, ký cược ngắn hạn","Nhận đặt cọc, ký quỹ, ký cược ngắn hạn","Nhận đặt cọc, ký quỹ, ký cược ngắn hạn",1.178.372.888.814,56.727.972.816,1178372888814.0,56727972816.0
- Công ty TNHH Đầu tư và Phát triển Du lịch Khang Hưng,- Công ty TNHH Đầu tư và Phát triển Du lịch Khang Hưng,- Công ty TNHH Đầu tư và Phát triển Du lịch Khang Hưng,637.411.823.600,-,637411823600.0,
- LDG,- LDG,- LDG,316.250.000.000,15.000.000.000,316250000000.0,15000000000.0
- Công ty Cổ phần Grand Property,- Công ty Cổ phần Grand Property,- Công ty Cổ phần Grand Property,160.000.000.000,-,160000000000.0,
- Khác,- Khác,- Khác,64.711.065.214,41.727.972.816,64711065214.0,41727972816.0
Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,72.825.144.248,52.358.786.778,72825144248.0,52358786778.0
- Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,- Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,- Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,46.726.595.200,46.726.595.200,46726595200.0,46726595200.0
- Khác,- Khác,- Khác,26.098.549.048,5.632.191.578,26098549048.0,5632191578.0
Nhận đặt cọc của khách hàng cá nhân mua căn hộ,Nhận đặt cọc của khách hàng cá nhân mua căn hộ,Nhận đặt cọc của khách hàng cá nhân mua căn hộ,45.201.724.505,86.506.284.108,45201724505.0,86506284108.0
Thu hộ phí bảo trì,Thu hộ phí bảo trì,Thu hộ phí bảo trì,816.310.574,62.298.278.210,816310574.0,62298278210.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,84.018.852,94.486.049.253,84018852.0,94486049253.0
Khác,Khác,Khác,55.220.305.688,65.650.543.660,55220305688.0,65650543660.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.695.649.800.567,1.989.989.640.969,2695649800567.0,1989989640969.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,2.321.971.624.545,1.988.703.750.289,2321971624545.0,1988703750289.0
Phải trả bên liên quan (Thuyết minh số 34),Trong đó: > Phải trả bên liên quan (Thuyết minh số 34),Phải trả bên liên quan (Thuyết minh số 34),373.678.176.022,1.285.890.680,373678176022.0,1285890680.0
