row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,2.645.931.685.804,2.470.885.208.305,2645931685804.0,2470885208305.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,325.328.987.291,276.780.814.974,325328987291.0,276780814974.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,172.912.197.769,185.073.341.697,172912197769.0,185073341697.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,456.104.851.683,346.571.891.660,456104851683.0,346571891660.0
Chi phí khác,Chi phí khác,Chi phí khác,11.646.755.769,13.742.630.386,11646755769.0,13742630386.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.611.924.478.316,3.293.053.887.022,3611924478316.0,3293053887022.0
