row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Phải trả người bán,Phải trả người bán,Phải trả người bán,354.358.304.543,354.358.304.543,237.534.280.479,237.534.280.479,354358304543.0,354358304543.0,237534280479.0,237534280479.0
Chevron Phillips,Chevron Phillips,Chevron Phillips,,,,,,,,
Chemicals Asia Pte Ltd,Chevron Phillips > Chemicals Asia Pte Ltd,Chemicals Asia Pte Ltd,91.074.065.765,91.074.065.765,27.412.800.880,27.412.800.880,91074065765.0,91074065765.0,27412800880.0,27412800880.0
Sabic Asia Pacific Pte,Chevron Phillips > Sabic Asia Pacific Pte,Sabic Asia Pacific Pte,58.294.223.236,58.294.223.236,3.481.315.200,3.481.315.200,58294223236.0,58294223236.0,3481315200.0,3481315200.0
Qatarenergy Marketing,Chevron Phillips > Qatarenergy Marketing,Qatarenergy Marketing,46.898.604.990,46.898.604.990,21.190.821.300,21.190.821.300,46898604990.0,46898604990.0,21190821300.0,21190821300.0
Công ty Gulf Polymers Distribution FZCO,Chevron Phillips > Công ty Gulf Polymers Distribution FZCO,Công ty Gulf Polymers Distribution FZCO,-,-,96.364.749.545,96.364.749.545,,,96364749545.0,96364749545.0
Khác,Chevron Phillips > Khác,Khác,158.091.410.552,158.091.410.552,89.084.593.554,89.084.593.554,158091410552.0,158091410552.0,89084593554.0,89084593554.0
Phải trả cho các bên liên quan (Thuyết minh số 31),Chevron Phillips > Phải trả cho các bên liên quan (Thuyết minh số 31),Phải trả cho các bên liên quan (Thuyết minh số 31),25.032.904.628,25.032.904.628,20.527.785.042,20.527.785.042,25032904628.0,25032904628.0,20527785042.0,20527785042.0
TỔNG CỘNG,Chevron Phillips > TỔNG CỘNG,TỔNG CỘNG,379.391.209.171,379.391.209.171,258.062.065.521,258.062.065.521,379391209171.0,379391209171.0,258062065521.0,258062065521.0
