row_label_raw,row_label_full,Năm trước > Số đầu năm > - Lợi nhuận thuần trong năm,Vốn cổ phần đã phát hành > Năm trước > 3.822.744.960.000 > -,Thặng dư vốn cổ phần > Năm trước > 823.961.323.817 > -,Quỹ đầu tư phát triển > Năm trước > 72.330.911.673 > -,Quỹ khác thuộc vốn chủ sở hữu > Năm trước > 11.612.477.781 > -,Lợi nhuận sau thuế chưa phân phối > Năm trước > 301.056.705.902 > 164.222.098.218,Đơn vị tính: VND Tổng cộng > Năm trước > 5.031.706.379.173 > 164.222.098.218,numeric__Vốn cổ phần đã phát hành > Năm trước > 3.822.744.960.000 > -,numeric__Thặng dư vốn cổ phần > Năm trước > 823.961.323.817 > -,numeric__Quỹ đầu tư phát triển > Năm trước > 72.330.911.673 > -,numeric__Quỹ khác thuộc vốn chủ sở hữu > Năm trước > 11.612.477.781 > -,numeric__Lợi nhuận sau thuế chưa phân phối > Năm trước > 301.056.705.902 > 164.222.098.218,numeric__Đơn vị tính: VND Tổng cộng > Năm trước > 5.031.706.379.173 > 164.222.098.218
"- Trích quỹ khen thưởng, phúc lợi","- Trích quỹ khen thưởng, phúc lợi","- Trích quỹ khen thưởng, phúc lợi",-,-,-,-,(6.768.194.871),(6.768.194.871),,,,,-6768194871.0,-6768194871.0
Số cuối năm,Số cuối năm,Số cuối năm,3.822.744.960.000,823.961.323.817,72.330.911.673,11.612.477.781,458.510.609.249,5.189.160.282.520,3822744960000.0,823961323817.0,72330911673.0,11612477781.0,458510609249.0,5189160282520.0
Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,,,,,,
Số đầu năm,Năm nay > Số đầu năm,Số đầu năm,3.822.744.960.000,823.961.323.817,72.330.911.673,11.612.477.781,458.510.609.249,5.189.160.282.520,3822744960000.0,823961323817.0,72330911673.0,11612477781.0,458510609249.0,5189160282520.0
- Lợi nhuận thuần trong năm,Năm nay > - Lợi nhuận thuần trong năm,- Lợi nhuận thuần trong năm,-,-,-,-,296.505.809.808,296.505.809.808,,,,,296505809808.0,296505809808.0
"- Trích quỹ khen thưởng, phúc lợi (*)","Năm nay > - Trích quỹ khen thưởng, phúc lợi (*)","- Trích quỹ khen thưởng, phúc lợi (*)",-,-,-,-,(32.844.419.644),(32.844.419.644),,,,,-32844419644.0,-32844419644.0
Số cuối năm,Năm nay > Số cuối năm,Số cuối năm,3.822.744.960.000,823.961.323.817,72.330.911.673,11.612.477.781,722.171.999.413,5.452.821.672.684,3822744960000.0,823961323817.0,72330911673.0,11612477781.0,722171999413.0,5452821672684.0
