row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Trả trước cho các bên khác,Trả trước cho các bên khác,Trả trước cho các bên khác,113.311.199.249,26.375.562.913,113311199249.0,26375562913.0
Công ty Cổ phần Xây lắp ANI (*),Công ty Cổ phần Xây lắp ANI (*),Công ty Cổ phần Xây lắp ANI (*),63.489.957.143,-,63489957143.0,
"Asia Oriental Technology PTE.,LTD","Asia Oriental Technology PTE.,LTD","Asia Oriental Technology PTE.,LTD",17.969.615.240,-,17969615240.0,
Công ty Cổ phần Premier Outlet Việt Nam,Công ty Cổ phần Premier Outlet Việt Nam,Công ty Cổ phần Premier Outlet Việt Nam,13.580.288.922,20.000.000.000,13580288922.0,20000000000.0
Các bên khác,Các bên khác,Các bên khác,18.271.337.944,6.375.562.913,18271337944.0,6375562913.0
Trả trước cho các bên liên quan(Thuyết minh số 31),Trả trước cho các bên liên quan(Thuyết minh số 31),Trả trước cho các bên liên quan(Thuyết minh số 31),-,1.000.000.000,,1000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,113.311.199.249,27.375.562.913,113311199249.0,27375562913.0
