row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND Số đầu năm,Đơn vị tính: VND Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND Số đầu năm,numeric__Đơn vị tính: VND Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,243.270.796.271,-,75.165.665.694,-,243270796271.0,,75165665694.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,217.490.912.336,-,236.337.085.492,-,217490912336.0,,236337085492.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",18.717.524.482,-,21.401.425.834,-,18717524482.0,,21401425834.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,9.397.770.594,-,5.588.020.358,-,9397770594.0,,5588020358.0,
Thành phẩm,Thành phẩm,Thành phẩm,99.118.813.635,-,109.206.490.703,-,99118813635.0,,109206490703.0,
Hàng hóa,Hàng hóa,Hàng hóa,42.753.808,-,49.149.103,-,42753808.0,,49149103.0,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,94.989.993.193,-,53.691.587.541,-,94989993193.0,,53691587541.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,683.028.564.319,-,501.439.424.725,-,683028564319.0,,501439424725.0,
