row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.931.729.866.669,145.280.674.262,1931729866669.0,145280674262.0
Phải trả các bên liên quan(Thuyết minh số 30),Phải trả các bên liên quan(Thuyết minh số 30),Phải trả các bên liên quan(Thuyết minh số 30),1.822.500.000.000,46.501.572.000,1822500000000.0,46501572000.0
Ký quỹ nhận được từ các công tymôi giới bắt động sản,Ký quỹ nhận được từ các công tymôi giới bắt động sản,Ký quỹ nhận được từ các công tymôi giới bắt động sản,87.870.000.000,72.425.753.000,87870000000.0,72425753000.0
Chỉ phí bảo trì nhận trước và ký quỹcủa các dự án,Chỉ phí bảo trì nhận trước và ký quỹcủa các dự án,Chỉ phí bảo trì nhận trước và ký quỹcủa các dự án,17.625.993.857,19.001.003.887,17625993857.0,19001003887.0
Phải trả cho khách hàng,Phải trả cho khách hàng,Phải trả cho khách hàng,1.424.229.700,5.712.708.120,1424229700.0,5712708120.0
Khác,Khác,Khác,2.309.643.112,1.639.637.255,2309643112.0,1639637255.0
Dài hạn,Dài hạn,Dài hạn,277.669.675.527,272.219.673.527,277669675527.0,272219673527.0
"Ký quỹ nhận được theo hợp đồnghợp tác kinh doanh (""HĐHTKD"") (*)","Ký quỹ nhận được theo hợp đồnghợp tác kinh doanh (""HĐHTKD"") (*)","Ký quỹ nhận được theo hợp đồnghợp tác kinh doanh (""HĐHTKD"") (*)",270.000.000.000,270.000.000.000,270000000000.0,270000000000.0
Ký quỹ nhận được từ khách hàng,Ký quỹ nhận được từ khách hàng,Ký quỹ nhận được từ khách hàng,7.669.675.527,2.219.673.527,7669675527.0,2219673527.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.209.399.542.196,417.500.347.789,2209399542196.0,417500347789.0
