row_label_raw,row_label_full,col_0,Mối quan hệ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Số cuối năm,numeric__VND Số đầu năm
Cam kết xây dựng,Cam kết xây dựng,Cam kết xây dựng,,946.034.280.880,394.587.218.532,,946034280880.0,394587218532.0
Cam kết góp vốn,Cam kết góp vốn,Cam kết góp vốn,,841.000.000.000,113.400.000.000,,841000000000.0,113400000000.0
Công ty TNHH Một thành viên Đầu tư Phát Đạt,Công ty TNHH Một thành viên Đầu tư Phát Đạt,Công ty TNHH Một thành viên Đầu tư Phát Đạt,Công ty con,669.000.000.000,-,,669000000000.0,
Công ty Cổ phần Phát triển Bất động sản Phát Đạt Ảnh Dương,Công ty Cổ phần Phát triển Bất động sản Phát Đạt Ảnh Dương,Công ty Cổ phần Phát triển Bất động sản Phát Đạt Ảnh Dương,Công ty liên kết,113.400.000.000,113.400.000.000,,113400000000.0,113400000000.0
Công ty TNHH Đầu tư Bất Động Sản Phú Hưng,Công ty TNHH Đầu tư Bất Động Sản Phú Hưng,Công ty TNHH Đầu tư Bất Động Sản Phú Hưng,Công ty liên kết,49.900.000.000,-,,49900000000.0,
Công ty TNHH Bất Động Sản Điền Gia Khánh,Công ty TNHH Bất Động Sản Điền Gia Khánh,Công ty TNHH Bất Động Sản Điền Gia Khánh,Công ty liên kết,8.300.000.000,-,,8300000000.0,
Công ty TNHH Bất Động Sản Điền Gia Khang,Công ty TNHH Bất Động Sản Điền Gia Khang,Công ty TNHH Bất Động Sản Điền Gia Khang,Công ty liên kết,400.000.000,-,,400000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,1.787.034.280.880,507.987.218.532,,1787034280880.0,507987218532.0
