row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế TNDN,Phải nộp > Thuế TNDN,Thuế TNDN,3.881.148.122,45.473.327.233,(25.203.926.358),24.150.548.997,3881148122.0,45473327233.0,-25203926358.0,24150548997.0
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,157.731.800,2.211.077.197,(2.218.762.986),150.046.011,157731800.0,2211077197.0,-2218762986.0,150046011.0
TỔNG CỘNG,Phải nộp > TỔNG CỘNG,TỔNG CỘNG,4.038.879.922,47.684.404.430,(27.422.689.344),24.300.595.008,4038879922.0,47684404430.0,-27422689344.0,24300595008.0
Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,,,,
Thuế TNDN,Phải thu > Thuế TNDN,Thuế TNDN,1.628.857.807,1.184.705.404,(488.711.325),2.324.851.886,1628857807.0,1184705404.0,-488711325.0,2324851886.0
Thuế giá trị gia tăng,Phải thu > Thuế giá trị gia tăng,Thuế giá trị gia tăng,1.422.547.851,52.583.870.189,(48.830.647.982),5.175.770.058,1422547851.0,52583870189.0,-48830647982.0,5175770058.0
TỔNG CỘNG,Phải thu > TỔNG CỘNG,TỔNG CỘNG,3.051.405.658,53.768.575.593,(49.319.359.307),7.500.621.944,3051405658.0,53768575593.0,-49319359307.0,7500621944.0
