row_label_raw,row_label_full,col_0,1/1/2020Giá trị ghi sổ/Số có khả năngtrả nợVND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,Biến động trong năm,Chênh lệchđánh giá lạitỷ giá hối đoáiVND,31/12/2020Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__1/1/2020Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__Biến động trong năm,numeric__Chênh lệchđánh giá lạitỷ giá hối đoáiVND,numeric__31/12/2020Giá trị ghi sổ/Số có khả năngtrả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,2.221.706.708.764,13.194.153.416.824,(12.325.568.009.955),,(7.042.630.129),3.083.249.485.504,2221706708764.0,13194153416824.0,-12325568009955.0,,-7042630129.0,3083249485504.0
Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,,,,,,
,,,,Loạitiền,Lãi suất năm,Lãi suất năm,31/12/2020VND,1/1/2020VND,,,,,,
,,,,Loạitiền,2020,2019,31/12/2020VND,1/1/2020VND,,,2020.0,2019.0,,
Ngân hàng Thương mại Cổ phần Công thương Việt Nam –Chi nhánh Cà Mau▪ Khoản vay 1▪ Khoản vay 2,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau: > Ngân hàng Thương mại Cổ phần Công thương Việt Nam –Chi nhánh Cà Mau▪ Khoản vay 1▪ Khoản vay 2,Ngân hàng Thương mại Cổ phần Công thương Việt Nam –Chi nhánh Cà Mau▪ Khoản vay 1▪ Khoản vay 2,Ngân hàng Thương mại Cổ phần Công thương Việt Nam –Chi nhánh Cà Mau▪ Khoản vay 1▪ Khoản vay 2,USDUSD,"3,0% - 3,1%3,0% - 3,1%","3,1%3,1% - 3,5%",1.152.760.801.5001.075.697.630.203,369.426.614.0001.162.548.685.149,,,,,1.1527608015001076e+25,3.6942661400011625e+24
Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam –Chi nhánh Cà Mau▪ Khoản vay 1▪ Khoản vay 2,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau: > Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam –Chi nhánh Cà Mau▪ Khoản vay 1▪ Khoản vay 2,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam –Chi nhánh Cà Mau▪ Khoản vay 1▪ Khoản vay 2,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam –Chi nhánh Cà Mau▪ Khoản vay 1▪ Khoản vay 2,USDUSD,"2,8%3,1%","3,1% - 3,5%3,1%",337.461.408.900280.215.883.401,147.256.582.740127.348.332.915,,,,,3.3746140890028024e+23,1.4725658274012735e+23
Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam –Chi nhánh Cà Mau,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau: > Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam –Chi nhánh Cà Mau,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam –Chi nhánh Cà Mau,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam –Chi nhánh Cà Mau,USD,"3,0%","3,1%",237.113.761.500,415.126.493.960,,,0.03,0.031,237113761500.0,415126493960.0
,,,,,,,3.083.249.485.504,2.221.706.708.764,,,,,3083249485504.0,2221706708764.0
