row_label_raw,row_label_full,1/1/2020VND,Số đã được hoàn lạiVND,Số phân loại lại/(cấn trừ)VND,Chênh lệchtỷ giá hối đoáiVND,31/12/2020VND,numeric__Số đã được hoàn lạiVND,numeric__Số phân loại lại/(cấn trừ)VND,numeric__Chênh lệchtỷ giá hối đoáiVND,numeric__31/12/2020VND
10.065.744.061,10.065.744.061,10.065.744.061,-,68.487.256,(515.313.400),9.618.917.917,,68487256.0,-515313400.0,9618917917.0
-,-,-,-,98.644.067,-,98.644.067,,98644067.0,,98644067.0
2.529.753.987,2.529.753.987,2.529.753.987,(1.701.088.110),-,-,828.665.877,-1701088110.0,,,828665877.0
787.247.409,787.247.409,787.247.409,-,(216.060.945),-,571.186.464,,-216060945.0,,571186464.0
13.382.745.457,13.382.745.457,13.382.745.457,(1.701.088.110),(48.929.622),(515.313.400),11.117.414.325,-1701088110.0,-48929622.0,-515313400.0,11117414325.0
