row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2019,Nuôi trồng sản phẩm thủy sản VND,Chế biến sản phẩm thủy sản VND,Kinh doanh sản phẩm thủy sản VND,Bộ phận kinh doanh khác VND,Loại trừ VND,Hợp nhất VND,numeric__Nuôi trồng sản phẩm thủy sản VND,numeric__Chế biến sản phẩm thủy sản VND,numeric__Kinh doanh sản phẩm thủy sản VND,numeric__Bộ phận kinh doanh khác VND,numeric__Loại trừ VND,numeric__Hợp nhất VND
Tài sản của bộ phận Tài sản không phân bổ,Tài sản của bộ phận Tài sản không phân bổ,Tài sản của bộ phận Tài sản không phân bổ,599.603.274.506,4.363.871.972.652,2.710.008.396.622,570.931.910.056,(1.898.417.114.086),6.345.998.439.7501.718.485.759.057,599603274506.0,4363871972652.0,2710008396622.0,570931910056.0,-1898417114086.0,6.345998439750172e+25
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,,8.064.484.198.807,,,,,,8064484198807.0
Nợ phải trả của bộ phận Nợ phải trả không phân bổ,Nợ phải trả của bộ phận Nợ phải trả không phân bổ,Nợ phải trả của bộ phận Nợ phải trả không phân bổ,75.028.736.469,304.261.877.594,1.507.509.205.709,-,(1.644.100.113.956),242.699.705.8162.799.777.005.533,75028736469.0,304261877594.0,1507509205709.0,,-1644100113956.0,2.4269970581628e+24
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,,3.042.476.711.349,,,,,,3042476711349.0
Cho năm kết thúc ngày 31 tháng 12 năm 2019,Cho năm kết thúc ngày 31 tháng 12 năm 2019,Cho năm kết thúc ngày 31 tháng 12 năm 2019,,,,,,,,,,,,
Chi tiêu vốn Khấu hao,Cho năm kết thúc ngày 31 tháng 12 năm 2019 > Chi tiêu vốn Khấu hao,Chi tiêu vốn Khấu hao,189.934.196.20315.307.966.181,88.510.488.378141.797.160.560,463.000.00014.342.839.264,11.215.904.4724.783.849.573,(1.404.567.004)-,288.719.022.049176.231.815.578,1.8993419620315306e+22,8.85104883781418e+22,4.630000001434284e+19,1.1215904472478386e+20,,2.8871902204917622e+23
