row_label_raw,row_label_full,Đầu tư nằm giữ đến ngày đáo hạn – ngắn hạn,31/12/2020VND,1/1/2020VND,numeric__31/12/2020VND,numeric__1/1/2020VND
Tiền gửi ngân hàng có kỳ hạn (i),Tiền gửi ngân hàng có kỳ hạn (i),Tiền gửi ngân hàng có kỳ hạn (i),1.131.774.954.300,1.400.339.360.509,1131774954300.0,1400339360509.0
Đầu tư nằm giữ đến ngày đáo hạn – dài hạn,Đầu tư nằm giữ đến ngày đáo hạn – dài hạn,Đầu tư nằm giữ đến ngày đáo hạn – dài hạn,,,,
Trái phiếu ngân hàng,Trái phiếu ngân hàng,Trái phiếu ngân hàng,,,,
▪ Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam (ii),Trái phiếu ngân hàng > ▪ Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam (ii),▪ Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam (ii),5.000.000.000,5.000.000.000,5000000000.0,5000000000.0
▪ Ngân hàng Thương mại Cổ phần Công thương Việt Nam (iii),Trái phiếu ngân hàng > ▪ Ngân hàng Thương mại Cổ phần Công thương Việt Nam (iii),▪ Ngân hàng Thương mại Cổ phần Công thương Việt Nam (iii),10.000.000.000,5.000.000.000,10000000000.0,5000000000.0
,,,15.000.000.000,10.000.000.000,15000000000.0,10000000000.0
