row_label_raw,row_label_full,col_0,2020,2020_1,2019,2019_1,numeric__2020,numeric__2020_1,numeric__2019,numeric__2019_1
,,,Số lượng cổ phiếu,VND,Số lượng cổ phiếu,VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,200.000.000,2.000.000.000.000,140.000.000,1.400.000.000.000,200000000.0,2000000000000.0,140000000.0,1400000000000.0
Phát hành cổ phiếu riêng lẻ cho nhà đầu tư,Phát hành cổ phiếu riêng lẻ cho nhà đầu tư,Phát hành cổ phiếu riêng lẻ cho nhà đầu tư,-,-,60.000.000,600.000.000.000,,,60000000.0,600000000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,200.000.000,2.000.000.000.000,200.000.000,2.000.000.000.000,200000000.0,2000000000000.0,200000000.0,2000000000000.0
