row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,762.423.452.707,498.443.876.793,762423452707.0,498443876793.0
Thuế theo thuế suất của Công ty,Thuế theo thuế suất của Công ty,Thuế theo thuế suất của Công ty,76.242.345.271,49.844.387.679,76242345271.0,49844387679.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,1.803.777.682,1.604.909.848,1803777682.0,1604909848.0
Uu đãi thuế,Uu đãi thuế,Uu đãi thuế,(26.545.064.132),(18.695.642.746),-26545064132.0,-18695642746.0
Thay đổi về tài sản thuế thu nhập hoãn lại chưa được ghi nhận liên quan đến các chênh lệch tạm thời được khấu trừ,Thay đổi về tài sản thuế thu nhập hoãn lại chưa được ghi nhận liên quan đến các chênh lệch tạm thời được khấu trừ,Thay đổi về tài sản thuế thu nhập hoãn lại chưa được ghi nhận liên quan đến các chênh lệch tạm thời được khấu trừ,1.253.295.178,(119.795.960),1253295178.0,-119795960.0
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận liên quan đến lỗ tính thuế,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận liên quan đến lỗ tính thuế,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận liên quan đến lỗ tính thuế,23.932.430.677,9.092.016.769,23932430677.0,9092016769.0
Ảnh hưởng của thay đổi thuế suất áp dụng đối với các chênh lệch tạm thời,Ảnh hưởng của thay đổi thuế suất áp dụng đối với các chênh lệch tạm thời,Ảnh hưởng của thay đổi thuế suất áp dụng đối với các chênh lệch tạm thời,(16.207.977.627),-,-16207977627.0,
Ảnh hưởng của mức thuế suất khác nhau áp dụng cho các công ty con,Ảnh hưởng của mức thuế suất khác nhau áp dụng cho các công ty con,Ảnh hưởng của mức thuế suất khác nhau áp dụng cho các công ty con,14.649.637.826,7.135.378.576,14649637826.0,7135378576.0
Ảnh hưởng của mức thuế suất khác áp dụng đối với các khoản thu nhập khác,Ảnh hưởng của mức thuế suất khác áp dụng đối với các khoản thu nhập khác,Ảnh hưởng của mức thuế suất khác áp dụng đối với các khoản thu nhập khác,11.356.410.112,6.788.570.393,11356410112.0,6788570393.0
Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,8.265.243.312,3.381.155.005,8265243312.0,3381155005.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,(61.526.680),(1.539.317.813),-61526680.0,-1539317813.0
Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,(6.052.226.227),(3.561.108.175),-6052226227.0,-3561108175.0
Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,88.636.345.392,53.930.553.576,88636345392.0,53930553576.0
