row_label_raw,row_label_full,col_0,Doanh thu,Doanh thu_1,numeric__Doanh thu,numeric__Doanh thu_1
,,,2020VND,2019VND,,
Việt Nam,Việt Nam,Việt Nam,166.230.129.852,97.788.466.658,166230129852.0,97788466658.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,5.744.803.695.457,8.963.981.847.860,5744803695457.0,8963981847860.0
Châu Âu,Châu Âu,Châu Âu,2.073.196.223.754,2.020.381.436.344,2073196223754.0,2020381436344.0
Nhật Bản,Nhật Bản,Nhật Bản,3.437.048.688.369,3.212.379.683.654,3437048688369.0,3212379683654.0
Hân Quốc,Hân Quốc,Hân Quốc,621.958.134.234,148.555.410.501,621958134234.0,148555410501.0
Các vùng địa lý khác,Các vùng địa lý khác,Các vùng địa lý khác,2.286.112.807.964,2.554.958.242.040,2286112807964.0,2554958242040.0
,,,14.329.349.679.630,16.998.045.087.057,14329349679630.0,16998045087057.0
