row_label_raw,row_label_full,col_0,Tại ngày1.1.2022VND,Số phải nộptrong nămVND,Số đã thực nộptrong nămVND,Tại ngày31.12.2022VND,numeric__Tại ngày1.1.2022VND,numeric__Số phải nộptrong nămVND,numeric__Số đã thực nộptrong nămVND,numeric__Tại ngày31.12.2022VND
Thuế GTGT,Thuế GTGT,Thuế GTGT,106.359.582.855,837.348.678.772,(905.317.263.858),38.390.997.769,106359582855.0,837348678772.0,-905317263858.0,38390997769.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,184.591.961.711,521.061.271.124,(464.338.080.937),241.315.151.898,184591961711.0,521061271124.0,-464338080937.0,241315151898.0
Thuế TNCN,Thuế TNCN,Thuế TNCN,13.412.674.360,137.371.925.640,(142.078.576.880),8.706.023.120,13412674360.0,137371925640.0,-142078576880.0,8706023120.0
Khác,Khác,Khác,5.136.352.976,28.523.016.860,(29.086.180.696),4.573.189.140,5136352976.0,28523016860.0,-29086180696.0,4573189140.0
,,,309.500.571.902,1.524.304.892.396,(1.540.820.102.371),292.985.361.927,309500571902.0,1524304892396.0,-1540820102371.0,292985361927.0
