row_label_raw,row_label_full,col_0,Số liệu báo cáotrước đây,Điều chỉnh,Số liệutrình bày lại,numeric__Số liệu báo cáotrước đây,numeric__Điều chỉnh,numeric__Số liệutrình bày lại
Lợi nhuận thuần phân bổ cho c'accổ đông (VND),Lợi nhuận thuần phân bổ cho c'accổ đông (VND),Lợi nhuận thuần phân bổ cho c'accổ đông (VND),954.190.165.645,11.052.000.000,965.242.165.645,954190165645.0,11052000000.0,965242165645.0
Bình quân gia quyền số cổ phiếuphổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếuphổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếuphổ thông đang lưu hành (cổ phiếu),227.366.563,75.788.854,303.155.417,227366563.0,75788854.0,303155417.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.197,,3.184,4197.0,,3184.0
