row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,2.312.327.554.713,1.279.230.522.031,2312327554713.0,1279230522031.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Lợi nhuận kế toán trước thuế,Trong đó: > - Lợi nhuận kế toán trước thuế,- Lợi nhuận kế toán trước thuế,2.312.327.554.713,1.354.549.732.531,2312327554713.0,1354549732531.0
- Lỗ kế toán trước thuế,Trong đó: > - Lỗ kế toán trước thuế,- Lỗ kế toán trước thuế,-,(75.319.210.500),,-75319210500.0
Thuế tính ở thuế suất 20%,Trong đó: > Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,462.465.510.943,255.846.104.406,462465510943.0,255846104406.0
Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,,
Chi phí không được khấu trừ,Điều chỉnh: > Chi phí không được khấu trừ,Chi phí không được khấu trừ,12.819.907.213,8.105.845.631,12819907213.0,8105845631.0
Chênh lệch tạm thời mà không ghi nhận tài sản thuế thu nhập hoãn lại,Điều chỉnh: > Chênh lệch tạm thời mà không ghi nhận tài sản thuế thu nhập hoãn lại,Chênh lệch tạm thời mà không ghi nhận tài sản thuế thu nhập hoãn lại,31.708.558.123,(21.196.075.967),31708558123.0,-21196075967.0
Thuế được giảm,Điều chỉnh: > Thuế được giảm,Thuế được giảm,-,(741.406.483),,-741406483.0
Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,Điều chỉnh: > Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,-,6.429.003.684,,6429003684.0
Lỗ tính thuế đã được sử dụng,Điều chỉnh: > Lỗ tính thuế đã được sử dụng,Lỗ tính thuế đã được sử dụng,(6.168.191.643),-,-6168191643.0,
Dự phòng thiếu của năm trước,Điều chỉnh: > Dự phòng thiếu của năm trước,Dự phòng thiếu của năm trước,809.926.680,1.744.885.115,809926680.0,1744885115.0
Chi phí thuế TNDN (*),Điều chỉnh: > Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),501.635.711.316,250.188.356.386,501635711316.0,250188356386.0
Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,,
Thuế TNDN - hiện hành,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,521.061.271.124,259.673.455.974,521061271124.0,259673455974.0
Thuế TNDN - hoãn lại (Thuyết minh 21),Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế TNDN - hoãn lại (Thuyết minh 21),Thuế TNDN - hoãn lại (Thuyết minh 21),(19.425.559.808),(9.485.099.588),-19425559808.0,-9485099588.0
,,,501.635.711.316,250.188.356.386,501635711316.0,250188356386.0
