row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,,
"Doanh thu bán vàng, bạc và đồ trang sức","Doanh thu > Doanh thu bán vàng, bạc và đồ trang sức","Doanh thu bán vàng, bạc và đồ trang sức",34.023.892.071.468,19.608.294.312.644,34023892071468.0,19608294312644.0
Doanh thu bán phụ kiện,Doanh thu > Doanh thu bán phụ kiện,Doanh thu bán phụ kiện,130.958.118.605,79.149.769.974,130958118605.0,79149769974.0
Doanh thu dịch vụ,Doanh thu > Doanh thu dịch vụ,Doanh thu dịch vụ,56.278.752.167,48.202.054.632,56278752167.0,48202054632.0
,,,34.211.128.942.240,19.735.646.137.250,34211128942240.0,19735646137250.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(334.674.383.087),(188.580.972.416),-334674383087.0,-188580972416.0
Giảm giá hàng bán,Các khoản giảm trừ > Giảm giá hàng bán,Giảm giá hàng bán,-,(6.800.000),,-6800000.0
,,,(334.674.383.087),(188.587.772.416),-334674383087.0,-188587772416.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Các khoản giảm trừ > Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,33.876.454.559.153,19.547.058.364.834,33876454559153.0,19547058364834.0
