row_label_raw,row_label_full,col_0,01/01/2019,Số phải nộp trong năm,Số thực nộp trong năm,31/12/2019,numeric__01/01/2019,numeric__Số phải nộp trong năm,numeric__Số thực nộp trong năm,numeric__31/12/2019
Phải nộp,Phải nộp,Phải nộp,12.500.866.201,49.177.351.058,49.996.860.677,11.681.356.582,12500866201.0,49177351058.0,49996860677.0,11681356582.0
Thuế GTGT,Thuế GTGT,Thuế GTGT,6.667.749.875,23.222.735.124,24.746.867.642,5.143.617.357,6667749875.0,23222735124.0,24746867642.0,5143617357.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,5.624.236.480,23.426.540.728,22.636.675.816,6.414.101.392,5624236480.0,23426540728.0,22636675816.0,6414101392.0
Thuế TNCN,Thuế TNCN,Thuế TNCN,208.879.846,2.528.075.206,2.613.317.219,123.637.833,208879846.0,2528075206.0,2613317219.0,123637833.0
Phải thu,Phải thu,Phải thu,96.933.800,-,-,96.933.800,96933800.0,,,96933800.0
Thuế GTGT,Thuế GTGT,Thuế GTGT,96.933.800,-,-,96.933.800,96933800.0,,,96933800.0
