row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Doanh thu,Doanh thu,Doanh thu,,,2.593.431.485,4.187.152.834,,,2593431485.0,4187152834.0
Công ty CP Vina Đại Phước,Công ty CP Vina Đại Phước,Công ty CP Vina Đại Phước,Bên liên quan,Cung cấp dịch vụ,2.477.108.200,2.940.267.900,,,2477108200.0,2940267900.0
Công ty CP Đầu tư Phát triển Phương Nam,Công ty CP Đầu tư Phát triển Phương Nam,Công ty CP Đầu tư Phát triển Phương Nam,Công ty liên kết,Cung cấp dịch vụ,42.900.000,472.139.649,,,42900000.0,472139649.0
Công ty CP Xây dựng DIC Holdings,Công ty CP Xây dựng DIC Holdings,Công ty CP Xây dựng DIC Holdings,Công ty liên kết,Cung cấp dịch vụ,20.777.000,572.131.499,,,20777000.0,572131499.0
