row_label_raw,row_label_full,Chỉ tiêu > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Mã số > 50 > 60,Năm nay > 2.061.421.279.053 > 245.914.234.531,Năm trước > (754.346.120.532) > 1.000.254.949.868,numeric__Mã số > 50 > 60,numeric__Năm nay > 2.061.421.279.053 > 245.914.234.531,numeric__Năm trước > (754.346.120.532) > 1.000.254.949.868
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,(29.769.499),5.405.195,61.0,-29769499.0,5405195.0
Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,70,2.307.305.744.085,245.914.234.531,70.0,2307305744085.0,245914234531.0
