row_label_raw,row_label_full,Ngân hàng > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - chi nhánh Bà Rịa - Vũng Tàu > Ngân hàng TMCP Công thương Việt Nam > Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - chi nhánh Đồng Nai > Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - chi nhánh Chu Lai > Ngân hàng TMCP Hàng Hải Việt Nam - chi nhánh Vũng Tàu > Ngân hàng TMCP Quân đội Việt Nam,Số dư tại 31/12/2023 VND > 63.056.705.501 > 146.786.733.429 > 100.000.000.000 > 25.900.000.000 > 14.122.354.585 > 6.200.000.000,"Lãi suất (%/năm) > 7,8%- 9% > 7,5%-9,5% > 9% > 7,5% > 9,1%-13% > 7,1%-10,1%","Tài sản đảm bảo > - Quyền sử dụng đất và tài sản nhà ở gắn liền với đất diện tích 131,1 m2 tại thừa số 370, tờ bản đồ số 40 tại khu vực 2, phường IV, Vị Thanh, tỉnh Hậu Giang; Quyền sử dụng đất và tài sản nhà ở gắn liền với đất diện tích 100 m2 tại thừa số 371, tờ bản đồ số 40 tại khu vực 2, phường 4, Vị Thanh, tỉnh Hậu Giang; Giấy chứng nhận quyền sử dụng đất tại thừa đất số 431, tờ bản đồ số 24, xã Đại Phước, huyện Nhơn Trạch, tỉnh Đồng Nai, diện tích 511m2; Giấy chứng nhận quyền sử dụng đất tại thừa đất số 422, tờ bản đồ số 24, xã Đại Phước, huyện Nhơn Trạch, tỉnh Đồng Nai, diện tích 512m2; Giấy chứng nhận quyền sử dụng đất tại thừa đất số 423, tờ bản đồ số 24, xã Đại Phước, huyện Nhơn Trạch, tỉnh Đồng Nai, diện tích 443m2. Xe oto tải Hino có cần cấu biển số 72C-200.08; 23 bộ đốt thân cấu và 3 bộ khung neo 2m và 2 vận thắng lồng hiệu Alimax SC45/30 FC II; Máy móc thiết bị theo hợp đồng thế chấp số 01/2019/600371/HĐĐB; Vật liệu phụ, trang thiết bị theo hợp đồng thế chấp số 02/2019/600371/HĐĐB; Máy móc thiết bị theo hợp đồng thế chấp số 01/2022/600371/HĐĐB ngày 18/08/2022; Quyền đổi nợ thi công xây dựng và sản nền ký với Tổng Công ty CP Đầu tư và Phát triển Xây dựng theo hợp đồng thế chấp số 01/2023/60037/HĐĐB và số 02/2023/60037/HĐĐB. > - Quyền đổi nợ và thụ hưởng số tiền đổi nợ, lợi ích từ Hợp đồng Thi công Xây dựng Công trình. Hợp đồng cảm có số dư tiền gửi kỳ hạn. Bất động sản bên thứ 3 của Tổng Công ty CP Đầu tư Phát triển Xây dựng theo Hợp đồng thế chấp bất động sản số 258.092/2023/HĐĐB/NHCT262 ký ngày 27/12/2023. > - 12.996,8 m2 đất ở theo GCNQSĐB và quyền sở hữu nhà ở và tái sản khác gắn liền với đất số BN981924 do UBND tỉnh Bà Rịa - Vũng Tàu cấp ngày 20/5/2014 với tổng giá trị tài sản thế chấp là 296.327.000.000 đồng. > - Máy móc thiết bị của Công ty Cổ phần gạch men Anh Em DIC > - Quyền đổi nợ phát sinh từ các hợp đồng thi công sử dụng vốn vay của Ngân hàng > - Tài sản bảo đảm từ bên thứ ba",numeric__Số dư tại 31/12/2023 VND > 63.056.705.501 > 146.786.733.429 > 100.000.000.000 > 25.900.000.000 > 14.122.354.585 > 6.200.000.000,"numeric__Lãi suất (%/năm) > 7,8%- 9% > 7,5%-9,5% > 9% > 7,5% > 9,1%-13% > 7,1%-10,1%","numeric__Tài sản đảm bảo > - Quyền sử dụng đất và tài sản nhà ở gắn liền với đất diện tích 131,1 m2 tại thừa số 370, tờ bản đồ số 40 tại khu vực 2, phường IV, Vị Thanh, tỉnh Hậu Giang; Quyền sử dụng đất và tài sản nhà ở gắn liền với đất diện tích 100 m2 tại thừa số 371, tờ bản đồ số 40 tại khu vực 2, phường 4, Vị Thanh, tỉnh Hậu Giang; Giấy chứng nhận quyền sử dụng đất tại thừa đất số 431, tờ bản đồ số 24, xã Đại Phước, huyện Nhơn Trạch, tỉnh Đồng Nai, diện tích 511m2; Giấy chứng nhận quyền sử dụng đất tại thừa đất số 422, tờ bản đồ số 24, xã Đại Phước, huyện Nhơn Trạch, tỉnh Đồng Nai, diện tích 512m2; Giấy chứng nhận quyền sử dụng đất tại thừa đất số 423, tờ bản đồ số 24, xã Đại Phước, huyện Nhơn Trạch, tỉnh Đồng Nai, diện tích 443m2. Xe oto tải Hino có cần cấu biển số 72C-200.08; 23 bộ đốt thân cấu và 3 bộ khung neo 2m và 2 vận thắng lồng hiệu Alimax SC45/30 FC II; Máy móc thiết bị theo hợp đồng thế chấp số 01/2019/600371/HĐĐB; Vật liệu phụ, trang thiết bị theo hợp đồng thế chấp số 02/2019/600371/HĐĐB; Máy móc thiết bị theo hợp đồng thế chấp số 01/2022/600371/HĐĐB ngày 18/08/2022; Quyền đổi nợ thi công xây dựng và sản nền ký với Tổng Công ty CP Đầu tư và Phát triển Xây dựng theo hợp đồng thế chấp số 01/2023/60037/HĐĐB và số 02/2023/60037/HĐĐB. > - Quyền đổi nợ và thụ hưởng số tiền đổi nợ, lợi ích từ Hợp đồng Thi công Xây dựng Công trình. Hợp đồng cảm có số dư tiền gửi kỳ hạn. Bất động sản bên thứ 3 của Tổng Công ty CP Đầu tư Phát triển Xây dựng theo Hợp đồng thế chấp bất động sản số 258.092/2023/HĐĐB/NHCT262 ký ngày 27/12/2023. > - 12.996,8 m2 đất ở theo GCNQSĐB và quyền sở hữu nhà ở và tái sản khác gắn liền với đất số BN981924 do UBND tỉnh Bà Rịa - Vũng Tàu cấp ngày 20/5/2014 với tổng giá trị tài sản thế chấp là 296.327.000.000 đồng. > - Máy móc thiết bị của Công ty Cổ phần gạch men Anh Em DIC > - Quyền đổi nợ phát sinh từ các hợp đồng thi công sử dụng vốn vay của Ngân hàng > - Tài sản bảo đảm từ bên thứ ba"
Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,1.933.000.000,"10,6%",- Bảo lãnh bằng tài sản của bên thứ ba,1933000000.0,0.106,
Cộng,Cộng,Cộng,546.178.421.044,,,546178421044.0,,
