row_label_raw,row_label_full,01/01/2023VND,TăngVND,Giảm/(phân bổ chí phí phát hành trái phiếu)VND,31/12/2023VND,numeric__TăngVND,numeric__Giảm/(phân bổ chí phí phát hành trái phiếu)VND,numeric__31/12/2023VND
-,-,-,891.577.418.629,-,891.577.418.629,891577418629.0,,891577418629.0
-,-,-,900.000.000.000(8.422.581.371),-,900.000.000.000(8.422.581.371),,,
1.861.837.138.785,- > 1.861.837.138.785,1.861.837.138.785,250.499.800.000,(1.861.837.138.785),250.499.800.000,250499800000.0,-1861837138785.0,250499800000.0
1.900.000.000.000(38.162.861.215),1.900.000.000.000(38.162.861.215),1.900.000.000.000(38.162.861.215),-,(1.900.000.000.000)38.162.861.215,-,,,
-,-,-,300.000.000.000(49.500.200.000),-,300.000.000.000(49.500.200.000),,,
1.861.837.138.785,- > 1.861.837.138.785,1.861.837.138.785,1.142.077.218.629,(1.861.837.138.785),1.142.077.218.629,1142077218629.0,-1861837138785.0,1142077218629.0
