row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,Công ty Cổ phần Vận tải Xăng dầu VITACO,,
Mua dịch vụ,Công ty Cổ phần Vận tải Xăng dầu VITACO > Mua dịch vụ,Mua dịch vụ,212.348.932.012,170.625.200.704,212348932012.0,170625200704.0
Chi phí khác,Công ty Cổ phần Vận tải Xăng dầu VITACO > Chi phí khác,Chi phí khác,6.094.082.763,-,6094082763.0,
Công ty Cổ phần Vận tải và Dịch vụPetrolimex Hải Phòng,Công ty Cổ phần Vận tải và Dịch vụPetrolimex Hải Phòng,Công ty Cổ phần Vận tải và Dịch vụPetrolimex Hải Phòng,Công ty Cổ phần Vận tải và Dịch vụPetrolimex Hải Phòng,Công ty Cổ phần Vận tải và Dịch vụPetrolimex Hải Phòng,,
Mua dịch vụ,Công ty Cổ phần Vận tải và Dịch vụPetrolimex Hải Phòng > Mua dịch vụ,Mua dịch vụ,201.953.070.078,170.485.120.164,201953070078.0,170485120164.0
Công ty Cổ phần Tin học Viễn thôngPetrolimex,Công ty Cổ phần Tin học Viễn thôngPetrolimex,Công ty Cổ phần Tin học Viễn thôngPetrolimex,Công ty Cổ phần Tin học Viễn thôngPetrolimex,Công ty Cổ phần Tin học Viễn thôngPetrolimex,,
Mua dịch vụ,Công ty Cổ phần Tin học Viễn thôngPetrolimex > Mua dịch vụ,Mua dịch vụ,57.332.416.783,32.669.220.400,57332416783.0,32669220400.0
Công ty Cổ phần Tư vấn Xây dựng Petrolimex,Công ty Cổ phần Tư vấn Xây dựng Petrolimex,Công ty Cổ phần Tư vấn Xây dựng Petrolimex,Công ty Cổ phần Tư vấn Xây dựng Petrolimex,Công ty Cổ phần Tư vấn Xây dựng Petrolimex,,
Mua dịch vụ,Công ty Cổ phần Tư vấn Xây dựng Petrolimex > Mua dịch vụ,Mua dịch vụ,-,1.090.909.091,,1090909091.0
