row_label_raw,row_label_full,STT,Tên Công ty,Địa chỉ,31/12/2022 > Giá gốc VND,31/12/2022 > Dự phòng VND,31/12/2022 > Giá trị hợp lý VND,1/1/2022 > Giá gốc VND,1/1/2022 > Dự phòng VND,1/1/2022 > Giá trị hợp lý VND,numeric__Tên Công ty,numeric__Địa chỉ,numeric__31/12/2022 > Giá gốc VND,numeric__31/12/2022 > Dự phòng VND,numeric__31/12/2022 > Giá trị hợp lý VND,numeric__1/1/2022 > Giá gốc VND,numeric__1/1/2022 > Dự phòng VND,numeric__1/1/2022 > Giá trị hợp lý VND
1,1,1,Công ty Cổ phần Hóa dầu Quân đội,Hà Nội,50.000.000.000,-,(*),50.000.000.000,-,(*),,,50000000000.0,,,50000000000.0,,
2,2,2,Công ty Cổ phần Đầu tư và Phát triển Vân Phong,Khánh Hòa,3.801.690.000,(2.099.013.354),(*),3.801.690.000,(2.099.015.310),(*),,,3801690000.0,-2099013354.0,,3801690000.0,-2099015310.0,
3,3,3,Công ty CP Xăng dầu Dầu khí Bình Thuận,Bình Thuận,1.697.125.000,-,(*),1.697.125.000,-,(*),,,1697125000.0,,,1697125000.0,,
4,4,4,Tổng Công ty Xuất nhập khẩu Dịch vụ và Đầu tư Việt Nam (VICOSIMEX),Đà Nẵng,500.000.000,-,(*),500.000.000,-,(*),,,500000000.0,,,500000000.0,,
5,5,5,Công ty Cổ phần Vật liệu Xăng dầu và Chất đốt Đồng Nai,Đồng Nai,2.582.100.000,-,(*),2.582.100.000,-,(*),,,2582100000.0,,,2582100000.0,,
,,,,,58.580.915.000,(2.099.013.354),,58.580.915.000,(2.099.015.310),,,,58580915000.0,-2099013354.0,,58580915000.0,-2099015310.0,
