row_label_raw,row_label_full,Tiền thu từ chuyển nhượng cổ phiếu quỹ,31,-,2.888.473.190.625,numeric__31,numeric__-,numeric__2.888.473.190.625
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,33,74.963.923.521.542,53.307.861.795.714,33.0,74963923521542.0,53307861795714.0
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,(75.452.420.488.398),(54.122.844.275.464),34.0,-75452420488398.0,-54122844275464.0
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,(1.524.776.184.490),(1.522.507.856.256),36.0,-1524776184490.0,-1522507856256.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(2.013.273.151.346),550.982.854.619,40.0,-2013273151346.0,550982854619.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,4.167.583.693.728,(4.259.954.118.788),50.0,4167583693728.0,-4259954118788.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,3.540.229.359.510,7.800.994.350.089,60.0,3540229359510.0,7800994350089.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,607.843.874,(810.871.791),61.0,607843874.0,-810871791.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 4),70,7.708.420.897.112,3.540.229.359.510,70.0,7708420897112.0,3540229359510.0
