row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,70.053.075.590,109.570.449.983,70053075590.0,109570449983.0
- Thu nhập từ phạt vi phạm hợp đồng,- Thu nhập từ phạt vi phạm hợp đồng,- Thu nhập từ phạt vi phạm hợp đồng,34.443.547.915,96.673.450.568,34443547915.0,96673450568.0
- Thu nhập từ bảo hành công trình,- Thu nhập từ bảo hành công trình,- Thu nhập từ bảo hành công trình,20.293.635.662,7.035.183.529,20293635662.0,7035183529.0
- Thu nhập từ thanh lý tài sản cố định,- Thu nhập từ thanh lý tài sản cố định,- Thu nhập từ thanh lý tài sản cố định,3.497.412.354,1.183.657.336,3497412354.0,1183657336.0
- Khác,- Khác,- Khác,11.818.479.659,4.678.158.550,11818479659.0,4678158550.0
Chi phí khác,Chi phí khác,Chi phí khác,76.151.228.264,78.471.133.521,76151228264.0,78471133521.0
- Chi phí liên quan đến hoạt động dự án,- Chi phí liên quan đến hoạt động dự án,- Chi phí liên quan đến hoạt động dự án,20.085.340.080,-,20085340080.0,
- Phật chậm nộp,- Phật chậm nộp,- Phật chậm nộp,14.221.338.539,37.768.327.316,14221338539.0,37768327316.0
- Dự phòng phạt vi phạm quy định về thuế,- Dự phòng phạt vi phạm quy định về thuế,- Dự phòng phạt vi phạm quy định về thuế,5.675.971.909,-,5675971909.0,
- Chi phí phạt thanh lý hợp đồng,- Chi phí phạt thanh lý hợp đồng,- Chi phí phạt thanh lý hợp đồng,3.152.250.562,15.968.951.614,3152250562.0,15968951614.0
- Khác,- Khác,- Khác,33.016.327.174,24.733.854.591,33016327174.0,24733854591.0
(Lỗ) LỢI NHUẬN KHÁC,(Lỗ) LỢI NHUẬN KHÁC,(Lỗ) LỢI NHUẬN KHÁC,(6.098.152.674),31.099.316.462,-6098152674.0,31099316462.0
