row_label_raw,row_label_full,Ông Lương Trí Thìn,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Nguyễn Khánh Hưng,Ông Nguyễn Khánh Hưng,Ông Nguyễn Khánh Hưng,Phó chủ tịch,từ nhiệm ngày 11 tháng 1 năm 2021,,
Ông Trần Việt Anh,Ông Trần Việt Anh,Ông Trần Việt Anh,Thành viên độc lập,,,
Ông Lương Trí Thảo,Ông Lương Trí Thảo,Ông Lương Trí Thảo,Thành viên,từ nhiệm ngày 17 tháng 6 năm 2021,,
Ông Bùi Ngọc Đức,Ông Bùi Ngọc Đức,Ông Bùi Ngọc Đức,Thành viên,,,
Ông Hà Đức Hiếu,Ông Hà Đức Hiếu,Ông Hà Đức Hiếu,Thành viên,bổ nhiệm ngày 26 tháng 6 năm 2021,,
Bà Đỗ Thị Thái,Bà Đỗ Thị Thái,Bà Đỗ Thị Thái,Thành viên,bổ nhiệm ngày 26 tháng 6 năm 2021,,
