row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Nợ dài hạnđến hạn trả,Nợ dài hạnđến hạn trả,Nợ dài hạnđến hạn trả,1.698.000.000.000,1698000000000.0
Nợ dài hạn,Nợ dài hạn,Nợ dài hạn,1.419.926.472.124,1419926472124.0
