row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31.1,31.1,31.1,Nhận vốn góp từ cổ đông không kiểm soát,,1.482.270.245.377,1.012.894.545.475,,,1482270245377.0,1012894545475.0
32,32,32,Tiền trả lại vốn góp,,-,(4.410.000.000),,,,-4410000000.0
33,33,33,Tiền thu từ đi vay,,3.273.952.657.455,4.921.217.080.746,,,3273952657455.0,4921217080746.0
34,34,34,Tiền trả nợ gốc vay,,(4.733.454.726.036),(3.398.085.457.729),,,-4733454726036.0,-3398085457729.0
36,36,36,Tiền chi trả cổ tức,,(299.584.899.805),(430.954.616.262),,,-299584899805.0,-430954616262.0
40,40,40,Lưu chuyển tiền thuần (sử dụng vào) từ hoạt động tài chính,,(276.816.723.009),2.100.661.552.230,,,-276816723009.0,2100661552230.0
50,50,50,Lưu chuyển tiền thuần trong năm,,958.045.871.114,986.338.324.777,,,958045871114.0,986338324777.0
60,60,60,Tiền và tương đương tiền đầu năm,,1.779.630.924.503,793.292.599.726,,,1779630924503.0,793292599726.0
70,70,70,Tiền và tương đương tiền cuối năm,5,2.737.676.795.617,1.779.630.924.503,,5.0,2737676795617.0,1779630924503.0
