row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,10.131.420.687.101,2.898.850.191.353,10131420687101.0,2898850191353.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu từ bán căn hộ, nhà phố và đất nền","Trong đó: > Doanh thu từ bán căn hộ, nhà phố và đất nền","Doanh thu từ bán căn hộ, nhà phố và đất nền",7.205.792.316.195,393.481.733.067,7205792316195.0,393481733067.0
Doanh thu dịch vụ bất động sản,Trong đó: > Doanh thu dịch vụ bất động sản,Doanh thu dịch vụ bất động sản,2.541.284.376.914,1.931.622.876.102,2541284376914.0,1931622876102.0
Doanh thu từ hợp đồng xây dựng,Trong đó: > Doanh thu từ hợp đồng xây dựng,Doanh thu từ hợp đồng xây dựng,275.799.843.433,530.010.477.097,275799843433.0,530010477097.0
"Doanh thu từ dịch vụ quản lý, cho thuê","Trong đó: > Doanh thu từ dịch vụ quản lý, cho thuê","Doanh thu từ dịch vụ quản lý, cho thuê",108.544.150.559,43.735.105.087,108544150559.0,43735105087.0
Các khoản giảm trừ doanh thu,Trong đó: > Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,(42.035.949.263),(8.196.307.626),-42035949263.0,-8196307626.0
DOANH THU THUẦN,Trong đó: > DOANH THU THUẦN,DOANH THU THUẦN,10.089.384.737.838,2.890.653.883.727,10089384737838.0,2890653883727.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên khác,Trong đó: > Doanh thu với bên khác,Doanh thu với bên khác,10.089.384.737.838,2.761.870.819.675,10089384737838.0,2761870819675.0
Doanh thu với bên liên quan (Thuyết minh số 34),Trong đó: > Doanh thu với bên liên quan (Thuyết minh số 34),Doanh thu với bên liên quan (Thuyết minh số 34),-,128.783.064.052,,128783064052.0
