row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,2.516.019.318.315,26.890.280.785,2516019318315.0,26890280785.0
Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,503.203.863.663,5.378.056.157,503203863663.0,5378056157.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Lãi thanh lý khoản đầu tư,Các khoản điều chỉnh: > Lãi thanh lý khoản đầu tư,Lãi thanh lý khoản đầu tư,290.205.085.619,114.343.545.488,290205085619.0,114343545488.0
Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,83.209.507.427,60.231.548.084,83209507427.0,60231548084.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,27.421.226.382,3.950.572.170,27421226382.0,3950572170.0
Dự phòng đầu tư tài chính,Các khoản điều chỉnh: > Dự phòng đầu tư tài chính,Dự phòng đầu tư tài chính,24.233.086.632,-,24233086632.0,
Chi phí phải trả,Các khoản điều chỉnh: > Chi phí phải trả,Chi phí phải trả,22.263.377.880,(156.726.108),22263377880.0,-156726108.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,5.843.610.486,3.857.944.999,5843610486.0,3857944999.0
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,683.687.701,4.637.697.962,683687701.0,4637697962.0
Lỗ từ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ từ năm trước chuyển sang,Lỗ từ năm trước chuyển sang,(57.517.859.287),(56.129.629),-57517859287.0,-56129629.0
Miễn giảm thuế,Các khoản điều chỉnh: > Miễn giảm thuế,Miễn giảm thuế,-,(13.789.757.786),,-13789757786.0
Khác,Các khoản điều chỉnh: > Khác,Khác,21.417.426.477,22.563.205.583,21417426477.0,22563205583.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,920.963.012.980,200.959.956.920,920963012980.0,200959956920.0
