row_label_raw,row_label_full,(1),"Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")",Kinh doanh BĐS,Đang hoạt động,"99,99","99,99_1","numeric__Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")",numeric__Kinh doanh BĐS,numeric__Đang hoạt động,"numeric__99,99","numeric__99,99_1"
(2),(2),(2),"Công ty Cổ phần Vicco Sài Gòn (""Vicco Saigon"")",Kinh doanh BĐS,Đang hoạt động,"99,99","99,99",,,,99.99,99.99
(3),(3),(3),"Công ty Cổ phần Hội An Invest (""Đất Xanh Hội An"")",Kinh doanh BĐS,Đang hoạt động,"99,99","99,99",,,,99.99,99.99
(4),(4),(4),"Công ty Cổ phần Sài Gòn Riverview (""Saigon Riverview"")",Kinh doanh BĐS,Đang hoạt động,"99,99","99,99",,,,99.99,99.99
(5),(5),(5),"Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")",Kinh doanh BĐS,Đang hoạt động,"99,98","99,97",,,,99.98,99.97
(6),(6),(6),"Công ty TNHH Đầu tư Sài Gòn Riverside (""Saigon Riverside"")",Kinh doanh BĐS,Đang hoạt động,75,75,,,,75.0,75.0
(7),(7),(7),"Công ty Cổ phần Đầu tư Dầu khí Thăng Long (""Thăng Long Petrol"")",Kinh doanh BĐS,Đang hoạt động,"99,9","99,9",,,,99.9,99.9
(8),(8),(8),"Công ty Cổ phần In Nông nghiệp (""In Nông Nghiệp"")",Kinh doanh BĐS,Đang hoạt động,"99,99","99,99",,,,99.99,99.99
