row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí hoa hồng môi giới,Ngắn hạn > Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,68.482.507.726,90.059.228.118,68482507726.0,90059228118.0
Chi phí phát hành trái phiếu,Ngắn hạn > Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,13.139.940.399,-,13139940399.0,
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",9.807.961.175,6.329.118.484,9807961175.0,6329118484.0
Chi phí thuê văn phòng,Ngắn hạn > Chi phí thuê văn phòng,Chi phí thuê văn phòng,2.095.117.712,1.651.698.899,2095117712.0,1651698899.0
Khác,Ngắn hạn > Khác,Khác,18.483.604.072,11.092.389.081,18483604072.0,11092389081.0
,,,112.009.131.084,109.132.434.582,112009131084.0,109132434582.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí hoa hồng môi giới và nhà mẫu,Dài hạn > Chi phí hoa hồng môi giới và nhà mẫu,Chi phí hoa hồng môi giới và nhà mẫu,434.207.314.386,1.183.929.451.907,434207314386.0,1183929451907.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",27.415.383.586,19.635.537.573,27415383586.0,19635537573.0
Chi phí sửa chữa văn phòng,Dài hạn > Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,4.564.533.871,11.463.102.441,4564533871.0,11463102441.0
Khác,Dài hạn > Khác,Khác,40.290.263.892,39.638.122.276,40290263892.0,39638122276.0
,,,506.477.495.735,1.254.666.214.197,506477495735.0,1254666214197.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,618.486.626.819,1.363.798.648.779,618486626819.0,1363798648779.0
