row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay,Tổng tiền gửi,Các cam kết tín dụng,Công cụ tài chính phải sinh (Chênh lệch dư nợ - dư có),Kinh doanh và đầu tư chứng khoán (Chênh lệch dư nợ - dư có),numeric__Tổng dư nợ cho vay,numeric__Tổng tiền gửi,numeric__Các cam kết tín dụng,numeric__Công cụ tài chính phải sinh (Chênh lệch dư nợ - dư có),numeric__Kinh doanh và đầu tư chứng khoán (Chênh lệch dư nợ - dư có)
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước,Trong nước,Trong nước,433.542.606,500.382.667,23.240.197,(97.152),40.060.547,433542606.0,500382667.0,23240197.0,-97152.0,40060547.0
Nước ngoài,Nước ngoài,Nước ngoài,13.762.974,12.406.849,377.690,-,-,13762974.0,12406849.0,377690.0,,
,,,447.305.580,512.789.516,23.617.887,(97.152),40.060.547,447305580.0,512789516.0,23617887.0,-97152.0,40060547.0
