row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,501.021,807.767,501021.0,807767.0
Thu nhập từ nợ xấu đã được xử lý,Thu nhập từ nợ xấu đã được xử lý,Thu nhập từ nợ xấu đã được xử lý,190.201,626.930,190201.0,626930.0
Thu nhập từ công cụ phải sinh khác,Thu nhập từ công cụ phải sinh khác,Thu nhập từ công cụ phải sinh khác,-,1.826,,1826.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,310.820,179.011,310820.0,179011.0
Chi phí từ hoạt động khác,Chi phí từ hoạt động khác,Chi phí từ hoạt động khác,(67.385),(120.540),-67385.0,-120540.0
Chi phí từ công cụ phải sinh khác,Chi phí từ công cụ phải sinh khác,Chi phí từ công cụ phải sinh khác,(6.848),(1.821),-6848.0,-1821.0
Chi phí công tác xã hội,Chi phí công tác xã hội,Chi phí công tác xã hội,(16.837),(59.363),-16837.0,-59363.0
Chi phí khác,Chi phí khác,Chi phí khác,(43.700),(59.356),-43700.0,-59356.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,433.636,687.227,433636.0,687227.0
