row_label_raw,row_label_full,CHỈ TIÊU,Miền Bắc > Triệu VND,Miền Nam > Triệu VND,Miền Trung > Triệu VND,Nước ngoài > Triệu VND,Tổng cộng > Triệu VND,numeric__Miền Bắc > Triệu VND,numeric__Miền Nam > Triệu VND,numeric__Miền Trung > Triệu VND,numeric__Nước ngoài > Triệu VND,numeric__Tổng cộng > Triệu VND
Tài sản,Tài sản,Tài sản,,,,,,,,,,
Tiền mặt và vàng,Tài sản > Tiền mặt và vàng,Tiền mặt và vàng,831.423,361.809,131.591,46.026,1.370.849,831423.0,361809.0,131591.0,46026.0,1370849.0
Tiền gửi tại Ngân hàng Nhà nước,Tài sản > Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,53.347.176,10.677,10.124,1.395.669,54.763.646,53347176.0,10677.0,10124.0,1395669.0,54763646.0
"Tiền gửi và cho vay các Tổ chức tín dụng (""TCTD"") khác","Tài sản > Tiền gửi và cho vay các Tổ chức tín dụng (""TCTD"") khác","Tiền gửi và cho vay các Tổ chức tín dụng (""TCTD"") khác",63.067.896,1.453,2.599,476.980,63.548.928,63067896.0,1453.0,2599.0,476980.0,63548928.0
Cho vay khách hàng,Tài sản > Cho vay khách hàng,Cho vay khách hàng,322.906.810,74.761.833,18.469.143,13.224.943,429.362.729,322906810.0,74761833.0,18469143.0,13224943.0,429362729.0
Đầu tư tài chính,Tài sản > Đầu tư tài chính,Đầu tư tài chính,40.270.850,-,-,-,40.270.850,40270850.0,,,,40270850.0
Tài sản cố định,Tài sản > Tài sản cố định,Tài sản cố định,5.134.868,61.494,27.333,5.721,5.229.416,5134868.0,61494.0,27333.0,5721.0,5229416.0
Tài sản khác,Tài sản > Tài sản khác,Tài sản khác,2.132.683,17.487.772,15.698.744,635.068,35.954.267,2132683.0,17487772.0,15698744.0,635068.0,35954267.0
