row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,2.697.260,1.940.256,4.637.516,2697260.0,1940256.0,4637516.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,146.499,4.982.423,5.128.922,146499.0,4982423.0,5128922.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(2.707.852),(2.707.852),,-2707852.0,-2707852.0
Điều chỉnh khác,Điều chỉnh khác,Điều chỉnh khác,(543),(271),(814),-543.0,-271.0,-814.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.843.216,4.214.556,7.057.772,2843216.0,4214556.0,7057772.0
