row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,,
Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,175.770.792.572,242.886.917.855,175770792572.0,242886917855.0
Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Câu,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Câu,Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Câu,119.052.055.270,32.759.971.452,119052055270.0,32759971452.0
Công ty cổ phần Dolphin 2 Việt Nam,Doanh thu bán hàng và cung cấp dịch vụ > Công ty cổ phần Dolphin 2 Việt Nam,Công ty cổ phần Dolphin 2 Việt Nam,6.246.959.102,2.986.437.665,6246959102.0,2986437665.0
Công ty Cổ phần Thẩm định giá Thế kỳ,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Thẩm định giá Thế kỳ,Công ty Cổ phần Thẩm định giá Thế kỳ,952.350.311,-,952350311.0,
Công ty Cổ phần Truyền thông và Giải trí Ngôi sao mới,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Truyền thông và Giải trí Ngôi sao mới,Công ty Cổ phần Truyền thông và Giải trí Ngôi sao mới,670.201.367,-,670201367.0,
Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,355.371.188,-,355371188.0,
Công ty Cổ phần Bất động sản Cen Sài Gòn,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Bất động sản Cen Sài Gòn,Công ty Cổ phần Bất động sản Cen Sài Gòn,106.363.639,25.370.182,106363639.0,25370182.0
,,,303.154.093.449,278.658.697.154,303154093449.0,278658697154.0
Giá trị hàng mua và dịch vụ cung cấp,Giá trị hàng mua và dịch vụ cung cấp,Giá trị hàng mua và dịch vụ cung cấp,Giá trị hàng mua và dịch vụ cung cấp,Giá trị hàng mua và dịch vụ cung cấp,,
Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Câu,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Câu,Công ty Cổ phần Dịch vụ Bất động sản Ngôi sao Toàn Câu,179.564.350.876,157.944.586.195,179564350876.0,157944586195.0
Công ty cổ phần Dolphin 2 Việt Nam,Giá trị hàng mua và dịch vụ cung cấp > Công ty cổ phần Dolphin 2 Việt Nam,Công ty cổ phần Dolphin 2 Việt Nam,137.580.500.102,144.209.181.818,137580500102.0,144209181818.0
Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,-,71.395.379.934,,71395379934.0
Công ty Cổ phần Truyền thông và Giải trí Ngôi sao mới,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Truyền thông và Giải trí Ngôi sao mới,Công ty Cổ phần Truyền thông và Giải trí Ngôi sao mới,69.433.181.903,66.409.235.259,69433181903.0,66409235259.0
Công ty Cổ phần Bất động sản Cen Sài Gòn,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Bất động sản Cen Sài Gòn,Công ty Cổ phần Bất động sản Cen Sài Gòn,5.412.364.933,4.686.026.262,5412364933.0,4686026262.0
Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,4.091.974.578,21.014.444.968,4091974578.0,21014444968.0
Công ty Cổ phần Tập đoàn Thế kỳ,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Tập đoàn Thế kỳ,Công ty Cổ phần Tập đoàn Thế kỳ,13.460.090.050,9.530.981.716,13460090050.0,9530981716.0
Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,400.694.007,824.345.991,400694007.0,824345991.0
Công ty Cổ phần Thẩm định giá Thế kỳ,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Thẩm định giá Thế kỳ,Công ty Cổ phần Thẩm định giá Thế kỳ,10.000.000,-,10000000.0,
,,,409.953.156.449,476.014.182.143,409953156449.0,476014182143.0
