row_label_raw,row_label_full,col_0,31/12/2023,31/12/2023_1,31/12/2022,31/12/2022_1,numeric__31/12/2023,numeric__31/12/2023_1,numeric__31/12/2022,numeric__31/12/2022_1
,,,Giá gốcTriệu VND,Tỷ lệsở hữu,Giá gốcTriệu VND,Tỷ lệsở hữu,,,,
Công ty TNHH một thành viên quản lý nợ và khai thác tài sản SeABank,Công ty TNHH một thành viên quản lý nợ và khai thác tài sản SeABank,Công ty TNHH một thành viên quản lý nợ và khai thác tài sản SeABank,500.000,100%,500.000,100%,500000.0,1.0,500000.0,1.0
Công ty tài chính TNHH Một thành viên Bưu điện,Công ty tài chính TNHH Một thành viên Bưu điện,Công ty tài chính TNHH Một thành viên Bưu điện,1.760.000,100%,1.260.000,100%,1760000.0,1.0,1260000.0,1.0
,,,2.260.000,,1.760.000,,2260000.0,,1760000.0,
