row_label_raw,row_label_full,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP và các công ty con,31/12/2023Triệu VND,31/12/2022Triệu VND,numeric__31/12/2023Triệu VND,numeric__31/12/2022Triệu VND
Tiền gửi không kỳ hạn tại Ngân hàng,Tiền gửi không kỳ hạn tại Ngân hàng,Tiền gửi không kỳ hạn tại Ngân hàng,107,11.518,107.0,11518.0
Tiền gửi có kỳ hạn tại Ngân hàng,Tiền gửi có kỳ hạn tại Ngân hàng,Tiền gửi có kỳ hạn tại Ngân hàng,2.623.173,1.470.631,2623173.0,1470631.0
Bảo lãnh tại Ngân hàng,Bảo lãnh tại Ngân hàng,Bảo lãnh tại Ngân hàng,194,582,194.0,582.0
Công ty Cổ phần Cho thuê Máy bay Việt Nam,Công ty Cổ phần Cho thuê Máy bay Việt Nam,Công ty Cổ phần Cho thuê Máy bay Việt Nam,,,,
Tiền gửi không kỳ hạn tại Ngân hàng,Công ty Cổ phần Cho thuê Máy bay Việt Nam > Tiền gửi không kỳ hạn tại Ngân hàng,Tiền gửi không kỳ hạn tại Ngân hàng,7,7,7.0,7.0
Tiền gửi có kỳ hạn tại Ngân hàng,Công ty Cổ phần Cho thuê Máy bay Việt Nam > Tiền gửi có kỳ hạn tại Ngân hàng,Tiền gửi có kỳ hạn tại Ngân hàng,366.500,149.951,366500.0,149951.0
Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội,Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội,Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội,,,,
Tiền gửi không kỳ hạn tại Ngân hàng,Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội > Tiền gửi không kỳ hạn tại Ngân hàng,Tiền gửi không kỳ hạn tại Ngân hàng,396.627,84.865,396627.0,84865.0
Tiền gửi có kỳ hạn tại Ngân hàng,Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội > Tiền gửi có kỳ hạn tại Ngân hàng,Tiền gửi có kỳ hạn tại Ngân hàng,12.530.000,2.350.000,12530000.0,2350000.0
