row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2022Triệu VND > 20.265,Phát sinh trong năm > Số phải nộpTriệu VND > 104.252,Phát sinh trong năm > Số đã nộpTriệu VND > 112.864,31/12/2022Triệu VND > 11.653,numeric__1/1/2022Triệu VND > 20.265,numeric__Phát sinh trong năm > Số phải nộpTriệu VND > 104.252,numeric__Phát sinh trong năm > Số đã nộpTriệu VND > 112.864,numeric__31/12/2022Triệu VND > 11.653
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,270.169,972.169,853.028,389.310,270169.0,972169.0,853028.0,389310.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,7.372,153.650,153.774,7.248,7372.0,153650.0,153774.0,7248.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,35.834,35.834,-,,35834.0,35834.0,
,,,297.806,1.265.905,1.155.500,408.211,297806.0,1265905.0,1155500.0,408211.0
