row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay của khách hàng và các TCTD Triệu VND,Tổng tiền gửi của khách hàng và các TCTD Triệu VND,Các cam kết tín dụng Triệu VND,Các công cụ tài chính phải sinh và các khoản nợ tài chính khác (thuẩn) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,numeric__Tổng dư nợ cho vay của khách hàng và các TCTD Triệu VND,numeric__Tổng tiền gửi của khách hàng và các TCTD Triệu VND,numeric__Các cam kết tín dụng Triệu VND,numeric__Các công cụ tài chính phải sinh và các khoản nợ tài chính khác (thuẩn) Triệu VND,numeric__Kinh doanh và đầu tư chứng khoán Triệu VND
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,152.465.849366.856,160.690.14916.089,11.602.633-,14.963-,13.595.699-,152465849366856.0,16069014916089.0,,,
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,152.832.705,160.706.238,11.602.633,14.963,13.595.699,152832705.0,160706238.0,11602633.0,14963.0,13595699.0
