row_label_raw,row_label_full,Nhà máy Sợi Nam Định,31/12/2018VND > 17.326.009.802,1/1/2018VND > 17.326.009.802,numeric__31/12/2018VND > 17.326.009.802,numeric__1/1/2018VND > 17.326.009.802
Nhà máy Sản xuất vải Yarn Dyed,Nhà máy Sản xuất vải Yarn Dyed,Nhà máy Sản xuất vải Yarn Dyed,-,6.714.821.764,,6714821764.0
Nhà máy May Cần Thơ,Nhà máy May Cần Thơ,Nhà máy May Cần Thơ,-,7.492.867.447,,7492867447.0
Nhà máy May Tuyên Quang,Nhà máy May Tuyên Quang,Nhà máy May Tuyên Quang,-,10.205.514.823,,10205514823.0
Nhà máy Liên hợp Sợi-Dệt-Nhuộm-May Quảng Nam,Nhà máy Liên hợp Sợi-Dệt-Nhuộm-May Quảng Nam,Nhà máy Liên hợp Sợi-Dệt-Nhuộm-May Quảng Nam,116.759.471.318,66.631.675.190,116759471318.0,66631675190.0
Các công trình khác,Các công trình khác,Các công trình khác,14.895.781.980,17.601.188.943,14895781980.0,17601188943.0
,,,148.981.263.100,125.972.077.969,148981263100.0,125972077969.0
