row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm (50 = 20 + 30 + 40) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2018 VND > 104.509.377.253 > 995.440.985.300,2017 VND > 175.653.816.937 > 819.215.662.212,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2018 VND > 104.509.377.253 > 995.440.985.300,numeric__2017 VND > 175.653.816.937 > 819.215.662.212
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,2.338.126.913,571.506.151,61.0,,2338126913.0,571506151.0
Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),70,4,1.102.288.489.466,995.440.985.300,70.0,4.0,1102288489466.0,995440985300.0
