row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2018VND,2017VND,,
Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,,
Doanh thu cho thuế tài sản,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Doanh thu cho thuế tài sản,Doanh thu cho thuế tài sản,1.578.947.368,-,1578947368.0,
Cung cấp dịch vụ,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Cung cấp dịch vụ,Cung cấp dịch vụ,305.103.377,789.473.684,305103377.0,789473684.0
Cổ tức,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Cổ tức,Cổ tức,480.629.829,3.989.219.648,480629829.0,3989219648.0
Cho vay lại nguồn vốn vay Ngân hàng Phát triển Châu Á,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Cho vay lại nguồn vốn vay Ngân hàng Phát triển Châu Á,Cho vay lại nguồn vốn vay Ngân hàng Phát triển Châu Á,-,22.032.574.930,,22032574930.0
Hoàn trả lãi phí vay,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Hoàn trả lãi phí vay,Hoàn trả lãi phí vay,2.123.424.960,-,2123424960.0,
Lãi phí cho khoản cho vay lại nguồn vốn vay Ngân hàng Phát triển Châu Á,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Lãi phí cho khoản cho vay lại nguồn vốn vay Ngân hàng Phát triển Châu Á,Lãi phí cho khoản cho vay lại nguồn vốn vay Ngân hàng Phát triển Châu Á,2.235.849.920,846.061.618,2235849920.0,846061618.0
Công ty Cổ phần Sản xuất Xuất nhập khẩu Đệt May Mua hàng hóa,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Công ty Cổ phần Sản xuất Xuất nhập khẩu Đệt May Mua hàng hóa,Công ty Cổ phần Sản xuất Xuất nhập khẩu Đệt May Mua hàng hóa,-,250.000.000,,250000000.0
Khoản cho vay,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Khoản cho vay,Khoản cho vay,-,3.023.251.050,,3023251050.0
Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,,
Góp vốn bằng tài sản,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex > Góp vốn bằng tài sản,Góp vốn bằng tài sản,37.619.748.915,33.117.306.562,37619748915.0,33117306562.0
Phải thu về tài sản đã bàn giao,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex > Phải thu về tài sản đã bàn giao,Phải thu về tài sản đã bàn giao,486.564.242,148.428.074.431,486564242.0,148428074431.0
Cung cấp dịch vụ,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex > Cung cấp dịch vụ,Cung cấp dịch vụ,-,4.621.545.797,,4621545797.0
Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,,
Cung cấp dịch vụ,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex > Cung cấp dịch vụ,Cung cấp dịch vụ,39.360.000,-,39360000.0,
Điều chỉnh giảm khoản đầu tư,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex > Điều chỉnh giảm khoản đầu tư,Điều chỉnh giảm khoản đầu tư,1.973.551.086,7.317.745.149,1973551086.0,7317745149.0
Công ty Cổ phần Đệt Kim Vinatex,Công ty Cổ phần Đệt Kim Vinatex,Công ty Cổ phần Đệt Kim Vinatex,Công ty Cổ phần Đệt Kim Vinatex,Công ty Cổ phần Đệt Kim Vinatex,,
Cung cấp dịch vụ,Công ty Cổ phần Đệt Kim Vinatex > Cung cấp dịch vụ,Cung cấp dịch vụ,-,824.474.000,,824474000.0
Công ty Cổ phần Phát triển Hạ tầng Đệt May Phố Nói,Công ty Cổ phần Phát triển Hạ tầng Đệt May Phố Nói,Công ty Cổ phần Phát triển Hạ tầng Đệt May Phố Nói,Công ty Cổ phần Phát triển Hạ tầng Đệt May Phố Nói,Công ty Cổ phần Phát triển Hạ tầng Đệt May Phố Nói,,
Cổ tức,Công ty Cổ phần Phát triển Hạ tầng Đệt May Phố Nói > Cổ tức,Cổ tức,16.320.000.000,28.560.000.000,16320000000.0,28560000000.0
Doanh thu cho thuê tài sản và cung cấp dịch vụ,Công ty Cổ phần Phát triển Hạ tầng Đệt May Phố Nói > Doanh thu cho thuê tài sản và cung cấp dịch vụ,Doanh thu cho thuê tài sản và cung cấp dịch vụ,4.165.250.000,2.470.800.000,4165250000.0,2470800000.0
Mua dịch vụ,Công ty Cổ phần Phát triển Hạ tầng Đệt May Phố Nói > Mua dịch vụ,Mua dịch vụ,-,3.279.275.945,,3279275945.0
Công ty Cổ phần Đầu tư Phát triển Vinatex,Công ty Cổ phần Đầu tư Phát triển Vinatex,Công ty Cổ phần Đầu tư Phát triển Vinatex,Công ty Cổ phần Đầu tư Phát triển Vinatex,Công ty Cổ phần Đầu tư Phát triển Vinatex,,
Cổ tức,Công ty Cổ phần Đầu tư Phát triển Vinatex > Cổ tức,Cổ tức,3.727.500.000,3.727.500.000,3727500000.0,3727500000.0
Cung cấp dịch vụ,Công ty Cổ phần Đầu tư Phát triển Vinatex > Cung cấp dịch vụ,Cung cấp dịch vụ,776.282.400,771.213.600,776282400.0,771213600.0
Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,,
Cổ tức,Công ty Cổ phần Vinatex Hồng Lĩnh > Cổ tức,Cổ tức,-,279.000.000,,279000000.0
Bán hàng hóa,Công ty Cổ phần Vinatex Hồng Lĩnh > Bán hàng hóa,Bán hàng hóa,-,121.740.000,,121740000.0
Công ty Cổ phần Bông Việt Nam,Công ty Cổ phần Bông Việt Nam,Công ty Cổ phần Bông Việt Nam,Công ty Cổ phần Bông Việt Nam,Công ty Cổ phần Bông Việt Nam,,
Cổ tức,Công ty Cổ phần Bông Việt Nam > Cổ tức,Cổ tức,1.925.000.000,1.375.000.000,1925000000.0,1375000000.0
