row_label_raw,row_label_full,col_0,1/1/2018Giá trị ghi sổ và số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,31/12/2018Giá trị ghi sổ và số có khả năng trả nợ VND,numeric__1/1/2018Giá trị ghi sổ và số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__31/12/2018Giá trị ghi sổ và số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,107.474.354.058,579.879.102.434,(522.603.096.158),164.750.360.334,107474354058.0,579879102434.0,-522603096158.0,164750360334.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,89.707.261.756,94.042.715.385,(106.912.879.777),76.837.097.364,89707261756.0,94042715385.0,-106912879777.0,76837097364.0
,,,197.181.615.814,673.921.817.819,(629.515.975.935),241.587.457.698,197181615814.0,673921817819.0,-629515975935.0,241587457698.0
