row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,59.477.941.711,10.979.980.283,(70.457.921.994),-,59477941711.0,10979980283.0,-70457921994.0,
Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),129.813.533.574,50.098.374.563,(162.569.683.801),17.342.224.336,129813533574.0,50098374563.0,-162569683801.0,17342224336.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,45.738.921,13.859.864.774,(8.822.621.319),5.082.982.376,45738921.0,13859864774.0,-8822621319.0,5082982376.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,727.292.494,(727.292.494),-,,727292494.0,-727292494.0,
Cộng,Cộng,Cộng,189.337.214.206,75.665.512.114,(242.577.519.608),22.425.206.712,189337214206.0,75665512114.0,-242577519608.0,22425206712.0
