row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Vay ngắn hạn phải trả các tổ chức và cá nhân khác,Vay ngắn hạn phải trả các tổ chức và cá nhân khác,Vay ngắn hạn phải trả các tổ chức và cá nhân khác,646.866.826.138,781.193.167.208,646866826138.0,781193167208.0
Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,493.514.326.138,470.320.667.208,493514326138.0,470320667208.0
Vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam – Chi nhánh Bình Dương (ii),Vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam – Chi nhánh Bình Dương (ii),Vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam – Chi nhánh Bình Dương (ii),121.483.960.345,470.320.667.208,121483960345.0,470320667208.0
Vay Ngân hàng TMCP Ngoại thương Việt Nam – Chi nhánh Bình Dương (iii),Vay Ngân hàng TMCP Ngoại thương Việt Nam – Chi nhánh Bình Dương (iii),Vay Ngân hàng TMCP Ngoại thương Việt Nam – Chi nhánh Bình Dương (iii),199.999.552.523,-,199999552523.0,
Ngân hàng TMCP Đông Nám Á – Chi nhánh Bình Dương (iv),Ngân hàng TMCP Đông Nám Á – Chi nhánh Bình Dương (iv),Ngân hàng TMCP Đông Nám Á – Chi nhánh Bình Dương (iv),45.746.388.500,-,45746388500.0,
Ngân hàng TMCP Quốc tế Việt Nam (v),Ngân hàng TMCP Quốc tế Việt Nam (v),Ngân hàng TMCP Quốc tế Việt Nam (v),126.284.424.770,,126284424770.0,
Vay ngắn hạn các cá nhân khác (vi),Vay ngắn hạn các cá nhân khác (vi),Vay ngắn hạn các cá nhân khác (vi),2.000.000.000,16.600.000.000,2000000000.0,16600000000.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,-,99.920.000.000,,99920000000.0
Trái phiếu thương dài hạn đến hạn trả (xem thuyết minh số V.20b),Trái phiếu thương dài hạn đến hạn trả (xem thuyết minh số V.20b),Trái phiếu thương dài hạn đến hạn trả (xem thuyết minh số V.20b),151.352.500.000,194.352.500.000,151352500000.0,194352500000.0
Cộng,Cộng,Cộng,651.366.826.138,818.193.167.208,651366826138.0,818193167208.0
