row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),36.377.481.005,-,36.377.481.005,-,36377481005.0,,36377481005.0,
Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),11.377.481.005,-,11.377.481.005,-,11377481005.0,,11377481005.0,
Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),20.000.000.000,-,20.000.000.000,-,20000000000.0,,20000000000.0,
Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),Đầu tư vào công ty conCông ty TNHH MTVKhách sạn Becamex (i)Công ty TNHH MTVThương mại Becamex(ii)Công ty TNHH MTV WTBCình Dương(iii),5.000.000.000,-,5.000.000.000,-,5000000000.0,,5000000000.0,
"Đầu tư vào công ty liêndoanh, liên kếtCông ty Cổ phần Phát triểnHạ tầng kỹ thuật - BecamexBình Phước (vi)","Đầu tư vào công ty liêndoanh, liên kếtCông ty Cổ phần Phát triểnHạ tầng kỹ thuật - BecamexBình Phước (vi)","Đầu tư vào công ty liêndoanh, liên kếtCông ty Cổ phần Phát triểnHạ tầng kỹ thuật - BecamexBình Phước (vi)",684.165.000.000,-,-,-,684165000000.0,,,
"Đầu tư vào công ty liêndoanh, liên kếtCông ty Cổ phần Phát triểnHạ tầng kỹ thuật - BecamexBình Phước (vi)","Đầu tư vào công ty liêndoanh, liên kếtCông ty Cổ phần Phát triểnHạ tầng kỹ thuật - BecamexBình Phước (vi)","Đầu tư vào công ty liêndoanh, liên kếtCông ty Cổ phần Phát triểnHạ tầng kỹ thuật - BecamexBình Phước (vi)",684.165.000.000,-,-,-,684165000000.0,,,
Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),27.000.000.000,-,227.000.000.000,(3.400.000.000),27000000000.0,,227000000000.0,-3400000000.0
Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),17.000.000.000,-,17.000.000.000,(3.400.000.000),17000000000.0,,17000000000.0,-3400000000.0
Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),10.000.000.000,-,10.000.000.000,-,10000000000.0,,10000000000.0,
Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),Đầu tư góp vốn vào đơn vịkhácCông ty Cổ phần Công nghệ& Truyền thống ViệtNam(iv)Công ty Cổ phần Bệnh việnĐa khoa Quốc tếBecamex(v)Công ty Cổ phần Phát triểnHạ tầng Kỹ thuật Becamex -Bình Phước(vi),-,-,200.000.000.000,-,,,200000000000.0,
Cộng,Cộng,Cộng,747.542.481.005,-,263.377.481.005,(3.400.000.000),747542481005.0,,263377481005.0,-3400000000.0
