row_label_raw,row_label_full,Số đầu năm,Năm nay > 3.400.000.000,Năm trước > 4.080.000.000,numeric__Năm nay > 3.400.000.000,numeric__Năm trước > 4.080.000.000
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(3.400.000.000),(680.000.000),-3400000000.0,-680000000.0
Số cuối năm,Số cuối năm,Số cuối năm,-,3.400.000.000,,3400000000.0
