row_label_raw,row_label_full,col_0,Số đầu năm,Số tiền vay phát sinh trong năm,Số tiền vay đã trả trong năm,Kết chuyển sang vay và nợ ngắn hạn,Số cuối năm,numeric__Số đầu năm,numeric__Số tiền vay phát sinh trong năm,numeric__Số tiền vay đã trả trong năm,numeric__Kết chuyển sang vay và nợ ngắn hạn,numeric__Số cuối năm
Vay dài hạn ngân hàng,Vay dài hạn ngân hàng,Vay dài hạn ngân hàng,59.680.000.000,546.780.960.000,(39.080.000.000),(20.600.000.000),546.780.960.000,59680000000.0,546780960000.0,-39080000000.0,-20600000000.0,546780960000.0
Trái phiếu thường,Trái phiếu thường,Trái phiếu thường,150.352.500.000,-,-,(150.352.500.000),-,150352500000.0,,,-150352500000.0,
,,,210.032.500.000,546.780.960.000,(39.080.000.000),(170.952.500.000),546.780.960.000,210032500000.0,546780960000.0,-39080000000.0,-170952500000.0,546780960000.0
