row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,706.702.899.334,1.205.698.264.851,1.0,,706702899334.0,1205698264851.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,VI.2,6.073.906.698,21.203.756.671,2.0,,6073906698.0,21203756671.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,10,,700.628.992.636,1.184.494.508.180,10.0,,700628992636.0,1184494508180.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,VI.3,340.020.930.407,627.449.808.254,11.0,,340020930407.0,627449808254.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,360.608.062.229,557.044.699.926,20.0,,360608062229.0,557044699926.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,VI.4,57.923.970.746,24.936.773.714,21.0,,57923970746.0,24936773714.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,VI.5,55.846.479.536,71.467.687.163,22.0,,55846479536.0,71467687163.0
Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,23,,46.487.152.770,71.688.784.363,23.0,,46487152770.0,71688784363.0
8. Chi phí bán hàng,8. Chi phí bán hàng,8. Chi phí bán hàng,25,VI.6,27.711.653.419,26.660.119.116,25.0,,27711653419.0,26660119116.0
9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,26,VI.7,41.114.484.845,36.430.912.061,26.0,,41114484845.0,36430912061.0
10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,30,,293.859.415.175,447.422.755.300,30.0,,293859415175.0,447422755300.0
11. Thu nhập khác,11. Thu nhập khác,11. Thu nhập khác,31,VI.8,29.333.990.483,29.099.007.312,31.0,,29333990483.0,29099007312.0
12. Chi phí khác,12. Chi phí khác,12. Chi phí khác,32,VI.9,29.525.970.344,16.546.693.152,32.0,,29525970344.0,16546693152.0
13. Lợi nhuận khác,13. Lợi nhuận khác,13. Lợi nhuận khác,40,,(191.979.861),12.552.314.160,40.0,,-191979861.0,12552314160.0
14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,50,,293.667.435.314,459.975.069.460,50.0,,293667435314.0,459975069460.0
15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,51,V.16,50.058.879.016,88.129.344.318,51.0,,50058879016.0,88129344318.0
16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,52,,-,-,52.0,,,
17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,243.608.556.298,371.845.725.142,60.0,,243608556298.0,371845725142.0
18. Lãi cơ bản trên cổ phiếu,18. Lãi cơ bản trên cổ phiếu,18. Lãi cơ bản trên cổ phiếu,70,VI.10,,,70.0,,,
19. Lãi suy giảm trên cổ phiếu,19. Lãi suy giảm trên cổ phiếu,19. Lãi suy giảm trên cổ phiếu,71,VI.10,,,71.0,,,
