row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
III Lưu chuyển tiền từ hoạt động tài chính,III Lưu chuyển tiền từ hoạt động tài chính,III Lưu chuyển tiền từ hoạt động tài chính,III Lưu chuyển tiền từ hoạt động tài chính,III Lưu chuyển tiền từ hoạt động tài chính,III Lưu chuyển tiền từ hoạt động tài chính,III Lưu chuyển tiền từ hoạt động tài chính,,,,
"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","III Lưu chuyển tiền từ hoạt động tài chính > 1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,V.23,1.259.158.750.000,-,31.0,,1259158750000.0,
"2. Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành","III Lưu chuyển tiền từ hoạt động tài chính > 2. Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành","2. Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",32,,-,-,32.0,,,
3. Tiền thu từ đi vay,III Lưu chuyển tiền từ hoạt động tài chính > 3. Tiền thu từ đi vay,3. Tiền thu từ đi vay,33,V.20,1.352.031.587.043,406.465.193.822,33.0,,1352031587043.0,406465193822.0
4. Tiền trả nợ gốc vay,III Lưu chuyển tiền từ hoạt động tài chính > 4. Tiền trả nợ gốc vay,4. Tiền trả nợ gốc vay,34,V.20,(1.183.756.968.113),(389.429.145.401),34.0,,-1183756968113.0,-389429145401.0
5. Tiền trả nợ gốc thuê tài chính,III Lưu chuyển tiền từ hoạt động tài chính > 5. Tiền trả nợ gốc thuê tài chính,5. Tiền trả nợ gốc thuê tài chính,35,,-,-,35.0,,,
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","III Lưu chuyển tiền từ hoạt động tài chính > 6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,"V.19, V.23",(354.498.043.500),(119.394.500),36.0,,-354498043500.0,-119394500.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III Lưu chuyển tiền từ hoạt động tài chính > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,1.072.935.325.430,16.916.653.921,40.0,,1072935325430.0,16916653921.0
Lưu chuyển tiền thuần trong năm,III Lưu chuyển tiền từ hoạt động tài chính > Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền thuần trong năm,50,,(228.319.943.548),70.017.804.921,50.0,,-228319943548.0,70017804921.0
Tiền và tương đương tiền đầu năm,III Lưu chuyển tiền từ hoạt động tài chính > Tiền và tương đương tiền đầu năm,Tiền và tương đương tiền đầu năm,60,V.1,251.244.050.130,181.226.245.209,60.0,,251244050130.0,181226245209.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,III Lưu chuyển tiền từ hoạt động tài chính > Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,-,-,61.0,,,
Tiền và tương đương tiền cuối năm,III Lưu chuyển tiền từ hoạt động tài chính > Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,70,V.1,22.924.106.582,251.244.050.130,70.0,,22924106582.0,251244050130.0
