row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
1. Lợi nhuận trước thuế,1. Lưu chuyển tiền từ hoạt động kinh doanh > 1. Lợi nhuận trước thuế,1. Lợi nhuận trước thuế,01,,293.667.435.314,459.975.069.460,1.0,,293667435314.0,459975069460.0
2. Điều chỉnh cho các khoản:,2. Điều chỉnh cho các khoản:,2. Điều chỉnh cho các khoản:,2. Điều chỉnh cho các khoản:,2. Điều chỉnh cho các khoản:,2. Điều chỉnh cho các khoản:,2. Điều chỉnh cho các khoản:,,,,
- Khấu hao tài sản cố định và bắt động sản đầu tư,2. Điều chỉnh cho các khoản: > - Khấu hao tài sản cố định và bắt động sản đầu tư,- Khấu hao tài sản cố định và bắt động sản đầu tư,02,V.8;V.9;V.10,63.788.388.464,57.430.326.190,2.0,,63788388464.0,57430326190.0
- Các khoản dự phòng,2. Điều chỉnh cho các khoản: > - Các khoản dự phòng,- Các khoản dự phòng,03,V.5;V.13,(811.276.104),(680.000.000),3.0,,-811276104.0,-680000000.0
"- Lãi, lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","2. Điều chỉnh cho các khoản: > - Lãi, lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","- Lãi, lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",04,,-,-,4.0,,,
"- Lãi, lỗ từ hoạt động đầu tư","2. Điều chỉnh cho các khoản: > - Lãi, lỗ từ hoạt động đầu tư","- Lãi, lỗ từ hoạt động đầu tư",05,VI.4;VI.8,(63.805.337.217),(24.876.183.066),5.0,,-63805337217.0,-24876183066.0
- Chi phí lãi vay,2. Điều chỉnh cho các khoản: > - Chi phí lãi vay,- Chi phí lãi vay,06,VI.5,46.487.152.770,71.688.784.363,6.0,,46487152770.0,71688784363.0
- Các khoản điều chỉnh khác,2. Điều chỉnh cho các khoản: > - Các khoản điều chỉnh khác,- Các khoản điều chỉnh khác,07,,-,-,7.0,,,
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,2. Điều chỉnh cho các khoản: > 3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,,339.326.363.227,563.537.996.947,8.0,,339326363227.0,563537996947.0
"- Tăng, giảm các khoản phải thu","2. Điều chỉnh cho các khoản: > - Tăng, giảm các khoản phải thu","- Tăng, giảm các khoản phải thu",09,,59.388.345.399,(100.199.873.693),9.0,,59388345399.0,-100199873693.0
"- Tăng, giảm hàng tồn kho","2. Điều chỉnh cho các khoản: > - Tăng, giảm hàng tồn kho","- Tăng, giảm hàng tồn kho",10,,(1.197.191.149.562),486.256.685.692,10.0,,-1197191149562.0,486256685692.0
"- Tăng, giảm các khoản phải trả","2. Điều chỉnh cho các khoản: > - Tăng, giảm các khoản phải trả","- Tăng, giảm các khoản phải trả",11,,185.046.233.805,(556.679.196.765),11.0,,185046233805.0,-556679196765.0
"- Tăng, giảm chi phí trả trước","2. Điều chỉnh cho các khoản: > - Tăng, giảm chi phí trả trước","- Tăng, giảm chi phí trả trước",12,,7.182.186.874,(29.556.120.750),12.0,,7182186874.0,-29556120750.0
"- Tăng, giảm chứng khoán kinh doanh","2. Điều chỉnh cho các khoản: > - Tăng, giảm chứng khoán kinh doanh","- Tăng, giảm chứng khoán kinh doanh",13,,-,-,13.0,,,
- Tiền lãi vay đã trả,2. Điều chỉnh cho các khoản: > - Tiền lãi vay đã trả,- Tiền lãi vay đã trả,14,V.18; V1.5,(52.609.585.449),(74.843.822.324),14.0,,-52609585449.0,-74843822324.0
- Thuế thu nhập doanh nghiệp đã nộp,2. Điều chỉnh cho các khoản: > - Thuế thu nhập doanh nghiệp đã nộp,- Thuế thu nhập doanh nghiệp đã nộp,15,V.16,(162.569.683.801),(32.622.759.947),15.0,,-162569683801.0,-32622759947.0
- Tiền thu khác từ hoạt động kinh doanh,2. Điều chỉnh cho các khoản: > - Tiền thu khác từ hoạt động kinh doanh,- Tiền thu khác từ hoạt động kinh doanh,16,,-,-,16.0,,,
- Tiền chi khác cho hoạt động kinh doanh,2. Điều chỉnh cho các khoản: > - Tiền chi khác cho hoạt động kinh doanh,- Tiền chi khác cho hoạt động kinh doanh,17,V.21,(17.478.858.334),(15.160.196.456),17.0,,-17478858334.0,-15160196456.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,2. Điều chỉnh cho các khoản: > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,(838.906.147.841),240.732.712.704,20.0,,-838906147841.0,240732712704.0
