row_label_raw,row_label_full,col_0,Vốn cổ phần Nghìn VND,Thặng dư vốn cổ phần Nghìn VND,Lợi nhuận chưa phân phối Nghìn VND,Tổng cộng Nghìn VND,numeric__Vốn cổ phần Nghìn VND,numeric__Thặng dư vốn cổ phần Nghìn VND,numeric__Lợi nhuận chưa phân phối Nghìn VND,numeric__Tổng cộng Nghìn VND
Số dư tại ngày 1 tháng 1 năm 2014,Số dư tại ngày 1 tháng 1 năm 2014,Số dư tại ngày 1 tháng 1 năm 2014,6.985.808.990,2.097.724.074,299.922.284,9.383.455.348,6985808990.0,2097724074.0,299922284.0,9383455348.0
Phát hành cổ phiếu,Phát hành cổ phiếu,Phát hành cổ phiếu,208.664.290,(153.396.750),-,55.267.540,208664290.0,-153396750.0,,55267540.0
Lỗ thuần trong năm,Lỗ thuần trong năm,Lỗ thuần trong năm,-,-,(37.351.071),(37.351.071),,,-37351071.0,-37351071.0
Số dư tại ngày 1 tháng 1 năm 2015,Số dư tại ngày 1 tháng 1 năm 2015,Số dư tại ngày 1 tháng 1 năm 2015,7.194.473.280,1.944.327.324,262.571.213,9.401.371.817,7194473280.0,1944327324.0,262571213.0,9401371817.0
Lỗ thuần trong năm,Lỗ thuần trong năm,Lỗ thuần trong năm,-,-,(39.883.120),(39.883.120),,,-39883120.0,-39883120.0
Số dư tại ngày 31 tháng 12 năm 2015,Số dư tại ngày 31 tháng 12 năm 2015,Số dư tại ngày 31 tháng 12 năm 2015,7.194.473.280,1.944.327.324,222.688.093,9.361.488.697,7194473280.0,1944327324.0,222688093.0,9361488697.0
